transcript	stat	collagen
Cluster-33358.10139	1.730639176	0
Cluster-33358.10140	0.393039972	0
Cluster-33358.10147	-0.272101873	0
Cluster-33358.10171	0.296030103	0
Cluster-33358.10172	0.031155394	0
Cluster-33358.10173	0.256385	0
Cluster-33358.10175	0.474125066	0
Cluster-33358.10177	0.119029888	0
Cluster-33358.10182	0.357979403	0
Cluster-33358.10202	-0.632640102	0
Cluster-33358.10220	-0.100787882	0
Cluster-33358.10230	0.487779781	0
Cluster-33358.10231	0.227622146	0
Cluster-33358.10233	-0.113979773	0
Cluster-33358.10240	0.401147221	0
Cluster-33358.10251	0.834935969	0
Cluster-33358.10282	-0.77410293	0
Cluster-33358.10289	0.591575831	0
Cluster-33358.10291	-0.505144056	0
Cluster-33358.10306	-0.65360868	0
Cluster-33358.10311	-0.625595779	0
Cluster-33358.10316	-1.320001607	0
Cluster-33358.10318	1.21374729	0
Cluster-33358.10319	0.164555761	0
Cluster-33358.10339	0.968162288	0
Cluster-33358.10350	2.037638124	0
Cluster-33358.10377	1.639638538	0
Cluster-33358.10389	0.023879017	0
Cluster-33358.10401	-0.149161433	0
Cluster-33358.10428	-0.721929303	0
Cluster-33358.10452	0.2487178	0
Cluster-33358.10459	-0.376717516	0
Cluster-33358.10465	0.558078808	0
Cluster-33358.10466	-1.31521101	0
Cluster-33358.10467	1.87146885	0
Cluster-33358.10482	0.667469192	0
Cluster-33358.10506	-0.609168111	0
Cluster-33358.10514	0.629027719	0
Cluster-33358.10519	-0.055747158	0
Cluster-33358.10526	0.284231212	0
Cluster-33358.10546	0.063643106	0
Cluster-33358.10547	0.208523624	0
Cluster-33358.10548	0.204884919	0
Cluster-33358.10555	-0.297612939	0
Cluster-33358.10563	0.234362686	0
Cluster-33358.10566	0.286512902	0
Cluster-33358.10583	0.038232159	0
Cluster-33358.10588	2.145630754	0
Cluster-33358.10625	0.071350341	0
Cluster-33358.10626	1.063933199	0
Cluster-33358.10649	0.339578871	0
Cluster-33358.10650	0.342800115	0
Cluster-33358.10654	-0.116085649	0
Cluster-33358.10657	0.220286081	0
Cluster-33358.10665	0.947512897	0
Cluster-33358.10673	0.135619111	0
Cluster-33358.10678	-0.244091059	0
Cluster-33358.10682	1.181923352	0
Cluster-33358.10686	-1.465205817	0
Cluster-33358.10710	-1.570821272	0
Cluster-33358.10726	1.465677331	0
Cluster-33358.10732	0.840473771	0
Cluster-33358.10754	0.232573688	0
Cluster-33358.10764	-1.456430199	0
Cluster-33358.10775	1.106167619	0
Cluster-33358.10791	-0.45708018	0
Cluster-33358.10828	0.145092957	0
Cluster-33358.10835	1.346982935	0
Cluster-33358.10839	-0.59972454	0
Cluster-33358.10840	0.882367856	0
Cluster-33358.10842	0.984506253	0
Cluster-33358.10847	-0.383378699	0
Cluster-33358.10862	1.937371138	0
Cluster-33358.10873	-0.163011533	0
Cluster-33358.10874	-1.017472119	0
Cluster-33358.10880	0.648907629	0
Cluster-33358.10888	-1.360754242	0
Cluster-33358.10896	0.319283493	0
Cluster-33358.10904	-0.35600626	0
Cluster-33358.10912	-0.437402524	0
Cluster-33358.10917	-0.276175188	0
Cluster-33358.10924	0.240927394	0
Cluster-33358.10927	0.198589871	0
Cluster-33358.10938	-0.023749785	0
Cluster-33358.10939	0.644890117	0
Cluster-33358.10940	-0.890855583	0
Cluster-33358.10941	-1.02876742	0
Cluster-33358.10942	-1.216547278	0
Cluster-33358.10943	-0.298781674	0
Cluster-33358.10946	-0.398337239	0
Cluster-33358.10949	0.868978329	0
Cluster-33358.10955	0.75032895	0
Cluster-33358.10960	1.291990017	0
Cluster-33358.10971	-0.083831961	0
Cluster-33358.10975	0.577878468	0
Cluster-33358.10991	-0.312935423	0
Cluster-33358.11008	1.71311782	0
Cluster-33358.11046	0.925995684	0
Cluster-33358.11065	-0.214821335	0
Cluster-33358.11069	0.641288692	0
Cluster-33358.11085	0.447675374	0
Cluster-33358.11086	1.50570445	0
Cluster-33358.11090	0.360238139	0
Cluster-33358.11094	-1.188978404	0
Cluster-33358.11102	0.055501254	0
Cluster-33358.11111	1.060914739	0
Cluster-33358.11129	0.814243501	0
Cluster-33358.11130	-0.267116107	0
Cluster-33358.11148	0.291768872	0
Cluster-33358.11152	-1.594603402	0
Cluster-33358.11155	-1.112842875	0
Cluster-33358.11157	0.535380283	0
Cluster-33358.11163	-0.002311638	0
Cluster-33358.11166	0.394244098	0
Cluster-33358.11198	1.723624992	0
Cluster-33358.11202	-0.320604634	0
Cluster-33358.11204	-0.931494007	0
Cluster-33358.11207	-0.900501569	0
Cluster-33358.11209	-0.026300643	0
Cluster-33358.11210	0.161751561	0
Cluster-33358.11235	0.605548278	0
Cluster-33358.11238	0.424169694	0
Cluster-33358.11260	0.025283019	0
Cluster-33358.11263	-0.046740491	0
Cluster-33358.11314	-0.119160918	0
Cluster-33358.11331	-0.27579511	0
Cluster-33358.11337	0.843781934	0
Cluster-33358.11342	1.078009453	0
Cluster-33358.11356	-0.176105534	0
Cluster-33358.11357	0.797316154	0
Cluster-33358.11358	1.362910474	0
Cluster-33358.11359	0.55968144	0
Cluster-33358.11364	0.391077408	0
Cluster-33358.11439	-0.742565293	0
Cluster-33358.11463	0.247895138	0
Cluster-33358.11469	1.084356286	0
Cluster-33358.11472	-0.689322163	0
Cluster-33358.11475	1.396805739	0
Cluster-33358.11487	-0.98196414	0
Cluster-33358.11490	0.53344221	0
Cluster-33358.11497	0.058914841	0
Cluster-33358.11506	0.85879177	0
Cluster-33358.11513	-0.483816672	0
Cluster-33358.11520	-0.433084619	0
Cluster-33358.11533	-1.770329648	0
Cluster-33358.11545	1.287196626	0
Cluster-33358.11547	0.217983864	0
Cluster-33358.11583	0.361629261	0
Cluster-33358.11590	-0.724219811	0
Cluster-33358.11591	-0.318179697	0
Cluster-33358.11592	-0.086942187	0
Cluster-33358.11615	-0.964057426	0
Cluster-33358.11616	0.994977865	0
Cluster-33358.11617	0.44660068	0
Cluster-33358.11626	-0.385759849	0
Cluster-33358.11641	-3.702963253	0
Cluster-33358.11645	-0.106139271	0
Cluster-33358.11649	0.759794669	0
Cluster-33358.11659	-0.395455737	0
Cluster-33358.11663	0.2382636	0
Cluster-33358.11680	0.637940876	0
Cluster-33358.11693	1.696839725	0
Cluster-33358.11698	-0.463618276	0
Cluster-33358.11706	-0.613210209	0
Cluster-33358.11709	-0.869542055	0
Cluster-33358.11742	0.603635391	0
Cluster-33358.11749	-1.053456837	0
Cluster-33358.11759	-0.910403339	0
Cluster-33358.11769	1.360040415	0
Cluster-33358.11771	1.529507577	0
Cluster-33358.11778	0.648191217	0
Cluster-33358.11791	0.737466562	0
Cluster-33358.11801	-1.105866394	0
Cluster-33358.11804	-0.606453046	0
Cluster-33358.11808	-0.150028038	0
Cluster-33358.11829	0.622898513	0
Cluster-33358.11833	-0.155434284	0
Cluster-33358.11836	1.632965739	0
Cluster-33358.11839	0.999895712	0
Cluster-33358.11841	-1.666135224	0
Cluster-33358.11857	0.154792316	0
Cluster-33358.11866	-1.746531971	0
Cluster-33358.11869	-0.83707347	0
Cluster-33358.11872	0.4946624	0
Cluster-33358.11889	-1.593711899	0
Cluster-33358.11900	0.111033386	0
Cluster-33358.11903	1.31086516	0
Cluster-33358.11906	-0.181825072	0
Cluster-33358.11908	0.227193967	0
Cluster-33358.11927	0.432876065	0
Cluster-33358.11931	-0.878976884	0
Cluster-33358.11943	0.667827608	0
Cluster-33358.11945	1.447004563	0
Cluster-33358.11946	0.427344665	0
Cluster-33358.11962	1.364977527	0
Cluster-33358.11970	0.653211398	0
Cluster-33358.11978	2.206838806	0
Cluster-33358.11979	0.514960205	0
Cluster-33358.11985	-0.13445004	0
Cluster-33358.11994	0.43165325	0
Cluster-33358.11996	1.199980835	0
Cluster-33358.12007	-0.860193805	0
Cluster-33358.12020	-0.97463117	0
Cluster-33358.12025	-0.730075027	0
Cluster-33358.12026	-0.885346672	0
Cluster-33358.12028	0.516040081	0
Cluster-33358.12029	0.835044721	0
Cluster-33358.12045	0.729978572	0
Cluster-33358.12052	0.718217454	0
Cluster-33358.12063	0.239181225	0
Cluster-33358.12064	-0.341867014	0
Cluster-33358.12071	0.728587165	0
Cluster-33358.12079	0.521718054	0
Cluster-33358.12081	-0.142208481	0
Cluster-33358.12085	-0.406924131	0
Cluster-33358.12091	-0.721743486	0
Cluster-33358.12097	-0.210432351	0
Cluster-33358.12098	-1.037467098	0
Cluster-33358.12099	-0.237929652	0
Cluster-33358.12107	-0.24312352	0
Cluster-33358.12124	-1.053899066	0
Cluster-33358.12145	0.506107019	0
Cluster-33358.12165	0.335347864	0
Cluster-33358.12188	-0.750812602	0
Cluster-33358.12194	0.546362151	0
Cluster-33358.12206	-0.541656106	0
Cluster-33358.12228	0.285145781	0
Cluster-33358.12243	0.025289839	0
Cluster-33358.12252	0.642323689	0
Cluster-33358.12280	-0.051786125	0
Cluster-33358.12291	1.019213689	0
Cluster-33358.12293	1.489695301	0
Cluster-33358.12297	-0.340772217	0
Cluster-33358.12318	-0.318774029	0
Cluster-33358.12320	0.018114224	0
Cluster-33358.12323	0.673322316	0
Cluster-33358.12336	0.21563337	0
Cluster-33358.12337	1.20286284	0
Cluster-33358.12338	1.625205152	0
Cluster-33358.12339	2.105515548	0
Cluster-33358.12340	-0.171029462	0
Cluster-33358.12341	-0.350352258	0
Cluster-33358.12347	-0.362061077	0
Cluster-33358.12356	1.438706366	0
Cluster-33358.12357	0.070550528	0
Cluster-33358.12363	1.949783628	0
Cluster-33358.12369	0.405058654	0
Cluster-33358.12371	0.95378237	0
Cluster-33358.12372	0.609079726	0
Cluster-33358.12373	0.573496487	0
Cluster-33358.12375	-0.483544844	0
Cluster-33358.12380	-0.361932784	0
Cluster-33358.12382	0.479651961	0
Cluster-33358.12383	0.354993551	0
Cluster-33358.12385	-0.911893981	0
Cluster-33358.12396	0.273610132	0
Cluster-33358.12413	0.413103569	0
Cluster-33358.12426	-0.593063478	0
Cluster-33358.12434	1.136715416	0
Cluster-33358.12435	0.557922769	0
Cluster-33358.12436	-0.576576252	0
Cluster-33358.12443	1.610285734	0
Cluster-33358.12445	0.411730114	0
Cluster-33358.12451	0.064495366	0
Cluster-33358.12466	-0.049980925	0
Cluster-33358.12472	0.671354595	0
Cluster-33358.12491	-1.150377018	0
Cluster-33358.12493	-0.350192055	0
Cluster-33358.12494	1.810118065	0
Cluster-33358.12513	0.862935025	0
Cluster-33358.12517	-0.695172437	0
Cluster-33358.12522	1.59172041	0
Cluster-33358.12536	-0.801751598	0
Cluster-33358.12539	-0.227840945	0
Cluster-33358.12540	-0.741043807	0
Cluster-33358.12552	2.003262293	0
Cluster-33358.12604	0.681869056	0
Cluster-33358.12605	1.207489432	0
Cluster-33358.12608	-0.657347938	0
Cluster-33358.12610	0.044166293	0
Cluster-33358.12624	-0.345654373	0
Cluster-33358.12625	-0.221903106	0
Cluster-33358.12629	-1.897107156	0
Cluster-33358.12630	1.397047236	0
Cluster-33358.12643	0.180177428	0
Cluster-33358.12650	0.153937944	0
Cluster-33358.12661	-0.503744647	0
Cluster-33358.12687	0.066026636	0
Cluster-33358.12704	-0.193114299	0
Cluster-33358.12710	0.275732697	0
Cluster-33358.12726	-0.669281635	0
Cluster-33358.12731	1.520409423	0
Cluster-33358.12733	-0.006229762	0
Cluster-33358.12735	0.369564878	0
Cluster-33358.12738	2.484235716	0
Cluster-33358.12757	0.666789371	0
Cluster-33358.12776	2.182973503	0
Cluster-33358.12778	0.692945439	0
Cluster-33358.12779	0.997566361	0
Cluster-33358.12780	1.695366101	0
Cluster-33358.12802	-0.207426051	0
Cluster-33358.12806	-1.034253554	0
Cluster-33358.12844	1.154484835	0
Cluster-33358.12858	2.659018479	0
Cluster-33358.12863	-1.715658582	0
Cluster-33358.12872	-0.881033617	0
Cluster-33358.12873	-2.016026588	0
Cluster-33358.12882	-0.296537126	0
Cluster-33358.12884	0.640198603	0
Cluster-33358.12907	-0.908058296	0
Cluster-33358.12911	0.734608504	0
Cluster-33358.12916	-0.654787303	0
Cluster-33358.12928	-1.022893506	0
Cluster-33358.12933	-0.223919425	0
Cluster-33358.12936	-0.435639083	0
Cluster-33358.12941	-0.022627581	0
Cluster-33358.12945	-0.506876571	0
Cluster-33358.12950	0.687577614	0
Cluster-33358.12954	0.152101313	0
Cluster-33358.12958	0.621242868	0
Cluster-33358.12961	-0.898669125	0
Cluster-33358.12968	-0.15310561	0
Cluster-33358.12972	0.158315124	0
Cluster-33358.12974	0.243562918	0
Cluster-33358.12975	0.313840103	0
Cluster-33358.12976	1.504792836	0
Cluster-33358.12992	0.081219151	0
Cluster-33358.13000	-0.901882684	0
Cluster-33358.13001	-0.194753704	0
Cluster-33358.13002	2.162746211	0
Cluster-33358.13029	0.283809483	0
Cluster-33358.13036	-0.210578985	0
Cluster-33358.13046	-1.671730125	0
Cluster-33358.13070	0.036044851	0
Cluster-33358.13098	-0.87249068	0
Cluster-33358.13101	-1.179576808	0
Cluster-33358.13105	-0.575430803	0
Cluster-33358.13112	-0.467156915	0
Cluster-33358.13117	-2.332592765	0
Cluster-33358.13118	-0.188821317	0
Cluster-33358.13124	-0.111609777	0
Cluster-33358.13126	0.575491223	0
Cluster-33358.13133	1.703907003	0
Cluster-33358.13135	-0.067321619	0
Cluster-33358.13156	-0.04925729	0
Cluster-33358.13170	-0.207982959	0
Cluster-33358.13184	-0.197562898	0
Cluster-33358.13205	0.749944729	0
Cluster-33358.13209	0.834321838	0
Cluster-33358.13212	-0.729147183	0
Cluster-33358.13221	1.571585553	0
Cluster-33358.13222	1.489781102	0
Cluster-33358.13226	1.045960414	0
Cluster-33358.13227	-0.253318985	0
Cluster-33358.13237	-0.976345524	0
Cluster-33358.13265	1.237159646	0
Cluster-33358.13276	1.987748446	0
Cluster-33358.13278	-0.139051241	0
Cluster-33358.13280	-0.034083772	0
Cluster-33358.13281	0.838402025	0
Cluster-33358.13283	0.498767628	0
Cluster-33358.13310	2.394593829	0
Cluster-33358.13336	1.251511972	0
Cluster-33358.13358	0.259588708	0
Cluster-33358.13360	-1.451422656	0
Cluster-33358.13362	0.850573179	0
Cluster-33358.13365	-0.156143358	0
Cluster-33358.13387	2.504420747	0
Cluster-33358.13416	-1.166067653	0
Cluster-33358.13433	0.313510578	0
Cluster-33358.13443	-1.620002216	0
Cluster-33358.13453	0.224830662	0
Cluster-33358.13478	-0.85919342	0
Cluster-33358.13480	-0.477109412	0
Cluster-33358.13484	-0.093948068	0
Cluster-33358.13489	0.190722256	0
Cluster-33358.13492	-0.463718905	0
Cluster-33358.13500	0.010038713	0
Cluster-33358.13514	-1.112614159	0
Cluster-33358.13529	-1.918399521	0
Cluster-33358.13548	0.5264961	0
Cluster-33358.13558	1.812712075	0
Cluster-33358.13603	1.074822011	0
Cluster-33358.13638	0.528142634	0
Cluster-33358.13663	0.312607251	0
Cluster-33358.13750	0.694780808	0
Cluster-33358.13788	0.038708681	0
Cluster-33358.13824	-0.130869717	0
Cluster-33358.13827	1.588086711	0
Cluster-33358.13848	0.421696058	0
Cluster-33358.13882	0.324987082	0
Cluster-33358.13892	1.713657792	0
Cluster-33358.13898	1.450523152	0
Cluster-33358.13899	1.309534572	0
Cluster-33358.13924	-0.640615274	0
Cluster-33358.13928	1.186146146	0
Cluster-33358.13933	0.901177367	0
Cluster-33358.13963	1.023708877	0
Cluster-33358.13984	-0.387581473	0
Cluster-33358.13985	0.41020306	0
Cluster-33358.13990	0.341491206	0
Cluster-33358.13995	0.357761314	0
Cluster-33358.13998	0.01727534	0
Cluster-33358.14013	0.584756748	0
Cluster-33358.14015	0.520995023	0
Cluster-33358.14038	1.378791469	0
Cluster-33358.14039	1.470973285	0
Cluster-33358.14052	-0.912138053	0
Cluster-33358.14055	0.718622916	0
Cluster-33358.14069	-0.269410778	0
Cluster-33358.14080	1.444889788	0
Cluster-33358.14107	-0.938963825	0
Cluster-33358.14123	1.307034068	0
Cluster-33358.14126	2.706523098	0
Cluster-33358.14140	-0.444938752	0
Cluster-33358.14141	-0.766507581	0
Cluster-33358.14151	-0.961666604	0
Cluster-33358.14152	0.773866529	0
Cluster-33358.14180	-0.786278308	0
Cluster-33358.14202	0.43215003	0
Cluster-33358.14213	-0.016207863	0
Cluster-33358.14221	-0.90719712	0
Cluster-33358.14265	0.67977836	0
Cluster-33358.14291	1.366067688	0
Cluster-33358.14314	0.711013941	0
Cluster-33358.14360	1.727364526	0
Cluster-33358.14361	1.617829051	0
Cluster-33358.14362	1.072211253	0
Cluster-33358.14366	-0.075558574	0
Cluster-33358.14373	-0.130281506	0
Cluster-33358.14374	-0.360984553	0
Cluster-33358.14383	-0.448388295	0
Cluster-33358.14411	-1.085139264	0
Cluster-33358.14415	0.350475205	0
Cluster-33358.14419	-0.146036046	0
Cluster-33358.14447	-0.265364612	0
Cluster-33358.14475	0.522350473	0
Cluster-33358.14476	0.721516038	0
Cluster-33358.14499	-0.453437887	0
Cluster-33358.14513	-0.983071646	0
Cluster-33358.14521	0.6567049	0
Cluster-33358.14558	0.589713455	0
Cluster-33358.14612	1.310549661	0
Cluster-33358.14637	-0.317603863	0
Cluster-33358.14664	-0.514572944	0
Cluster-33358.14681	-1.864633979	0
Cluster-33358.14690	-0.760490054	0
Cluster-33358.14701	1.19398448	0
Cluster-33358.14709	0.482846227	0
Cluster-33358.14729	0.304427	0
Cluster-33358.14731	-1.057424058	0
Cluster-33358.14733	1.763716708	0
Cluster-33358.14734	-1.330662943	0
Cluster-33358.14736	-0.062567056	0
Cluster-33358.14747	0.844216796	0
Cluster-33358.14773	0.040419831	0
Cluster-33358.14817	-1.963528198	0
Cluster-33358.14852	0.206069498	0
Cluster-33358.14854	0.919140068	0
Cluster-33358.14874	-0.089453576	0
Cluster-33358.14890	-0.605840516	0
Cluster-33358.14906	0.285597614	0
Cluster-33358.14927	0.32746099	0
Cluster-33358.14963	0.633821882	0
Cluster-33358.15016	0.186648882	0
Cluster-33358.15020	0.986163516	0
Cluster-33358.15022	-0.046009468	0
Cluster-33358.15025	2.401509924	0
Cluster-33358.15065	0.429255322	0
Cluster-33358.15073	0.43903028	0
Cluster-33358.15111	-0.192987345	0
Cluster-33358.15112	1.415170868	0
Cluster-33358.15130	0.924365998	0
Cluster-33358.15137	-1.295289784	0
Cluster-33358.15138	0.015482188	0
Cluster-33358.15145	0.101961951	0
Cluster-33358.15147	0.062883319	0
Cluster-33358.15151	-0.366889388	0
Cluster-33358.15156	-1.275471219	0
Cluster-33358.15166	1.384624887	0
Cluster-33358.15170	-0.607629239	0
Cluster-33358.15182	-0.513576461	0
Cluster-33358.15184	2.329732639	0
Cluster-33358.15189	0.159784769	0
Cluster-33358.15191	0.643458224	0
Cluster-33358.15193	0.345079623	0
Cluster-33358.15196	1.395730359	0
Cluster-33358.15199	-0.468244389	0
Cluster-33358.15200	0.531216875	0
Cluster-33358.15209	0.242244311	0
Cluster-33358.15210	-0.530901816	0
Cluster-33358.15247	0.3137383	0
Cluster-33358.15254	0.835800029	0
Cluster-33358.15257	0.558709847	0
Cluster-33358.15328	-0.240915059	0
Cluster-33358.15332	-0.170687963	0
Cluster-33358.15334	1.900719674	0
Cluster-33358.15342	0.919826538	0
Cluster-33358.15362	0.351746366	0
Cluster-33358.15386	0.317285176	0
Cluster-33358.15394	0.798634067	0
Cluster-33358.15421	0.879571047	0
Cluster-33358.15426	0.546373675	0
Cluster-33358.15448	0.414430215	0
Cluster-33358.15485	-0.865632231	0
Cluster-33358.15497	1.038833873	0
Cluster-33358.15510	-0.110107054	0
Cluster-33358.15516	-0.045233263	0
Cluster-33358.15518	-0.283280592	0
Cluster-33358.15520	0.339217454	0
Cluster-33358.15524	-0.690483939	0
Cluster-33358.15555	0.250518739	0
Cluster-33358.15562	-0.492950694	0
Cluster-33358.15572	-0.789611098	0
Cluster-33358.15574	-0.466916297	0
Cluster-33358.15584	0.70460485	0
Cluster-33358.15591	-0.088428088	0
Cluster-33358.15614	-1.76473078	0
Cluster-33358.15621	0.850379244	0
Cluster-33358.15628	0.559196308	0
Cluster-33358.15653	-0.250879906	0
Cluster-33358.15668	-1.904083199	0
Cluster-33358.15682	0.889198829	0
Cluster-33358.15711	-0.511106609	0
Cluster-33358.15712	-1.921842475	0
Cluster-33358.15719	1.525967567	0
Cluster-33358.15754	0.874660884	0
Cluster-33358.15758	1.907284153	0
Cluster-33358.15762	-0.259701101	0
Cluster-33358.15765	1.71939053	0
Cluster-33358.15819	0.650959188	0
Cluster-33358.15822	0.225223973	0
Cluster-33358.15823	-1.080889384	0
Cluster-33358.15825	0.439389016	0
Cluster-33358.15829	0.277795783	0
Cluster-33358.15832	-0.888248428	0
Cluster-33358.15841	-1.671470037	0
Cluster-33358.15848	-0.6260017	0
Cluster-33358.15849	-0.758556361	0
Cluster-33358.15850	0.731976958	0
Cluster-33358.15851	0.1949408	0
Cluster-33358.15855	1.9671852	0
Cluster-33358.15861	0.340614998	0
Cluster-33358.15863	-0.888933576	0
Cluster-33358.15876	0.491012326	0
Cluster-33358.15880	-1.076644223	0
Cluster-33358.15885	1.882863412	0
Cluster-33358.15887	1.52668558	0
Cluster-33358.15891	0.761679488	0
Cluster-33358.15893	-0.892102559	0
Cluster-33358.15899	1.701892752	0
Cluster-33358.15900	1.98567966	0
Cluster-33358.15912	2.028400468	0
Cluster-33358.15924	0.94076012	0
Cluster-33358.15951	-0.251057551	0
Cluster-33358.15962	1.331145899	0
Cluster-33358.15964	0.924454882	0
Cluster-33358.15968	-0.672140399	0
Cluster-33358.15980	-3.142816832	0
Cluster-33358.15981	0.206607706	0
Cluster-33358.15986	-0.059276026	0
Cluster-33358.15990	0.264160945	0
Cluster-33358.15991	0.367396905	0
Cluster-33358.15994	-0.000535676	0
Cluster-33358.16016	0.524344042	0
Cluster-33358.16020	0.764389674	0
Cluster-33358.16037	-0.227871605	0
Cluster-33358.16063	1.362230044	0
Cluster-33358.16071	-1.30995326	0
Cluster-33358.16086	-1.181071675	0
Cluster-33358.16088	0.112293177	0
Cluster-33358.16091	3.37392638	0
Cluster-33358.16105	-1.020491801	0
Cluster-33358.16114	1.159474895	0
Cluster-33358.16129	0.919823768	0
Cluster-33358.16140	0.893254522	0
Cluster-33358.16165	1.73606418	0
Cluster-33358.16188	-0.048562554	0
Cluster-33358.16203	0.972831755	0
Cluster-33358.16207	0.557357742	0
Cluster-33358.16264	0.220146611	0
Cluster-33358.16268	-0.221127595	0
Cluster-33358.16277	-0.904311282	0
Cluster-33358.16281	1.032728944	0
Cluster-33358.16290	-0.051627546	0
Cluster-33358.16313	0.725448586	0
Cluster-33358.16345	0.570786212	0
Cluster-33358.16357	-0.686779959	0
Cluster-33358.16389	2.413465012	0
Cluster-33358.16410	-1.250843176	0
Cluster-33358.16414	-0.268128512	0
Cluster-33358.16416	0.88193714	0
Cluster-33358.16421	0.034982195	0
Cluster-33358.16439	1.818996369	0
Cluster-33358.16447	1.759970995	0
Cluster-33358.16450	-0.295997231	0
Cluster-33358.16469	0.953349733	0
Cluster-33358.16479	-0.518461417	0
Cluster-33358.16483	1.511392855	0
Cluster-33358.16485	0.015852593	0
Cluster-33358.16513	-0.011284552	0
Cluster-33358.16517	0.199900449	0
Cluster-33358.16624	-0.558190549	0
Cluster-33358.16647	0.673039927	0
Cluster-33358.16676	1.567602956	0
Cluster-33358.16679	-1.287066715	0
Cluster-33358.16707	0.47898553	0
Cluster-33358.16712	-0.121434813	0
Cluster-33358.16715	-1.101581132	0
Cluster-33358.16716	0.605724167	0
Cluster-33358.16721	0.71424682	0
Cluster-33358.16739	-0.061011032	0
Cluster-33358.16744	-0.168087583	0
Cluster-33358.16752	1.370706033	0
Cluster-33358.16761	-3.229708021	0
Cluster-33358.16767	1.013469904	0
Cluster-33358.16787	-1.122957893	0
Cluster-33358.16798	0.58120682	0
Cluster-33358.16803	1.167054597	0
Cluster-33358.16804	-0.389257766	0
Cluster-33358.16817	-0.022002199	0
Cluster-33358.16823	-0.02526729	0
Cluster-33358.16826	0.371550965	0
Cluster-33358.16832	0.07535066	0
Cluster-33358.16841	3.799832194	0
Cluster-33358.16843	1.661274182	0
Cluster-33358.16857	1.538807892	0
Cluster-33358.16869	0.30950885	0
Cluster-33358.16871	1.334405299	0
Cluster-33358.16875	-1.126952244	0
Cluster-33358.16892	-1.346062786	0
Cluster-33358.16894	-0.497663046	0
Cluster-33358.16895	-0.232052608	0
Cluster-33358.16898	0.994200837	0
Cluster-33358.16912	-0.96143494	0
Cluster-33358.16940	1.516859519	0
Cluster-33358.16944	-0.955119972	0
Cluster-33358.16964	-1.445267262	0
Cluster-33358.16966	-0.552749701	0
Cluster-33358.16971	0.871884787	0
Cluster-33358.16985	0.800586663	0
Cluster-33358.16987	2.015878424	0
Cluster-33358.16988	1.405862803	0
Cluster-33358.17020	-0.454824772	0
Cluster-33358.17024	0.303085399	0
Cluster-33358.17025	-0.290388565	0
Cluster-33358.17028	-1.391943718	0
Cluster-33358.17029	1.10410853	0
Cluster-33358.17044	1.420081482	0
Cluster-33358.17052	-0.670694118	0
Cluster-33358.17061	-1.109608094	0
Cluster-33358.17063	-0.819724726	0
Cluster-33358.17084	0.207196005	0
Cluster-33358.17095	0.184982503	0
Cluster-33358.17111	-1.386806755	0
Cluster-33358.17112	0.313761294	0
Cluster-33358.17125	-0.72977722	0
Cluster-33358.17130	1.197495343	0
Cluster-33358.17131	1.510658353	0
Cluster-33358.17134	0.315414553	0
Cluster-33358.17138	0.159352615	0
Cluster-33358.17144	-0.00664712	0
Cluster-33358.17174	2.973817422	0
Cluster-33358.17196	0.588380859	0
Cluster-33358.17202	0.319016165	0
Cluster-33358.17209	0.022309623	0
Cluster-33358.17216	0.32380575	0
Cluster-33358.17221	0.827988001	0
Cluster-33358.17224	-0.791586926	0
Cluster-33358.17226	-0.071199231	0
Cluster-33358.17227	0.02927538	0
Cluster-33358.17230	0.747004456	0
Cluster-33358.17231	-0.438609344	0
Cluster-33358.17234	-1.545304728	0
Cluster-33358.17276	1.453597129	0
Cluster-33358.17278	0.777221843	0
Cluster-33358.17280	-0.796445671	0
Cluster-33358.17311	-0.286549707	0
Cluster-33358.17312	-0.442102732	0
Cluster-33358.17330	1.138290134	0
Cluster-33358.17352	-0.094005443	0
Cluster-33358.17380	-2.348827629	0
Cluster-33358.17390	-0.764896187	0
Cluster-33358.17396	3.208543988	0
Cluster-33358.17400	0.265520204	0
Cluster-33358.17401	-0.64201028	0
Cluster-33358.17407	0.154881861	0
Cluster-33358.17445	1.425318595	0
Cluster-33358.17449	0.297177935	0
Cluster-33358.17451	0.07994639	0
Cluster-33358.17463	0.907231659	0
Cluster-33358.17466	-1.543726205	0
Cluster-33358.17467	1.151732587	0
Cluster-33358.17471	-0.424165416	0
Cluster-33358.17477	0.076201134	0
Cluster-33358.17487	-0.984626335	0
Cluster-33358.17490	0.508128055	0
Cluster-33358.17492	0.29320228	0
Cluster-33358.17498	1.142069806	0
Cluster-33358.17512	-0.458777713	0
Cluster-33358.17537	1.480420626	0
Cluster-33358.17539	0.855380795	0
Cluster-33358.17550	-0.239089013	0
Cluster-33358.17569	1.036840448	0
Cluster-33358.17575	1.371570471	0
Cluster-33358.17579	-0.774193228	0
Cluster-33358.17583	-0.28529034	0
Cluster-33358.17588	0.429553769	0
Cluster-33358.17597	-0.249182215	0
Cluster-33358.17598	0.810540068	0
Cluster-33358.17602	1.874417516	0
Cluster-33358.17682	-0.923207125	0
Cluster-33358.17693	0.457639877	0
Cluster-33358.17735	0.491161825	0
Cluster-33358.17753	0.081698808	0
Cluster-33358.17761	-0.2162862	0
Cluster-33358.17767	-0.915408411	0
Cluster-33358.17770	1.429109555	0
Cluster-33358.17778	1.411521069	0
Cluster-33358.17780	-0.818930278	0
