transcript	stat	collagen
Cluster-33358.11641	-0.978312307	0
Cluster-33358.11645	-0.276139136	0
Cluster-33358.11649	0.086941822	0
Cluster-33358.11659	-0.403592329	0
Cluster-33358.11663	0.992767948	0
Cluster-33358.11680	0.089153241	0
Cluster-33358.11693	1.053309206	0
Cluster-33358.11698	-1.531819172	0
Cluster-33358.11706	-0.926751672	0
Cluster-33358.11709	-0.276096087	0
Cluster-33358.11742	1.104909243	0
Cluster-33358.11749	-0.951239274	0
Cluster-33358.11759	-0.709297359	0
Cluster-33358.11769	0.710151809	0
Cluster-33358.11771	1.508678898	0
Cluster-33358.11778	0.124431522	0
Cluster-33358.11791	0.32583334	0
Cluster-33358.11801	-1.323025154	0
Cluster-33358.11804	-0.246444923	0
Cluster-33358.11808	0.115391717	0
Cluster-33358.11829	0.656565679	0
Cluster-33358.11833	0.186415874	0
Cluster-33358.11836	1.485822055	0
Cluster-33358.11839	1.034609336	0
Cluster-33358.11841	-2.060680553	0
Cluster-33358.11857	0.044812533	0
Cluster-33358.11866	-0.512139914	0
Cluster-33358.11869	-1.317703095	0
Cluster-33358.11872	0.082890947	0
Cluster-33358.11889	-2.205775632	0
Cluster-33358.11900	0.070189847	0
Cluster-33358.11903	0.104737306	0
Cluster-33358.11906	0.201586097	0
Cluster-33358.11908	0.460379294	0
Cluster-33358.11927	1.472657881	0
Cluster-33358.11931	-0.592385861	0
Cluster-33358.11943	1.320373062	0
Cluster-33358.11945	-0.216601004	0
Cluster-33358.11946	0.344671906	0
Cluster-33358.11962	1.389763643	0
Cluster-33358.11970	0.861196029	0
Cluster-33358.11978	0.276076934	0
Cluster-33358.11979	0.078451745	0
Cluster-33358.11985	-0.70770018	0
Cluster-33358.11994	0.163493115	0
Cluster-33358.11996	1.288165899	0
Cluster-33358.12007	-0.998680717	0
Cluster-33358.12020	-1.567090132	0
Cluster-33358.12025	-0.915672294	0
Cluster-33358.12026	-1.163913109	0
Cluster-33358.12028	-0.050635867	0
Cluster-33358.12029	0.747400498	0
Cluster-33358.12045	0.575043092	0
Cluster-33358.12052	0.556448581	0
Cluster-33358.12063	-0.011920171	0
Cluster-33358.12064	-0.410562187	0
Cluster-33358.12071	0.13761239	0
Cluster-33358.12079	0.009654097	0
Cluster-33358.12081	-0.497265872	0
Cluster-33358.12085	-0.488998127	0
Cluster-33358.12091	-0.470962592	0
Cluster-33358.12097	0.199967688	0
Cluster-33358.12098	-1.743056837	0
Cluster-33358.12099	-0.43900535	0
Cluster-33358.12107	-0.664669067	0
Cluster-33358.12124	-0.758193041	0
Cluster-33358.12145	0.08760278	0
Cluster-33358.12165	0.239612128	0
Cluster-33358.12188	-1.756709688	0
Cluster-33358.12194	-0.148693412	0
Cluster-33358.12206	-0.43583632	0
Cluster-33358.12228	0.399054008	0
Cluster-33358.12243	0.152808888	0
Cluster-33358.12252	0.394063945	0
Cluster-33358.12280	-0.763678033	0
Cluster-33358.12291	0.878357558	0
Cluster-33358.12293	1.58270146	0
Cluster-33358.12297	-0.232499532	0
Cluster-33358.12318	-0.299721652	0
Cluster-33358.12320	-0.484362039	0
Cluster-33358.12323	0.335352085	0
Cluster-33358.12336	-0.086207017	0
Cluster-33358.12337	1.433540764	0
Cluster-33358.12338	1.385579268	0
Cluster-33358.12339	1.259184044	0
Cluster-33358.12340	-0.081216681	0
Cluster-33358.12341	-0.173103373	0
Cluster-33358.12347	-0.44847705	0
Cluster-33358.12356	0.845731597	0
Cluster-33358.12357	0.514196627	0
Cluster-33358.12363	0.688640994	0
Cluster-33358.12369	0.073934094	0
Cluster-33358.12371	0.05217171	0
Cluster-33358.12372	0.236508183	0
Cluster-33358.12373	0.077752357	0
Cluster-33358.12375	-1.067721602	0
Cluster-33358.12380	-0.56307515	0
Cluster-33358.12382	-0.026889463	0
Cluster-33358.12383	-0.199139177	0
Cluster-33358.12385	-0.801827906	0
Cluster-33358.12396	-0.036269877	0
Cluster-33358.12413	0.503713529	0
Cluster-33358.12426	-0.538298793	0
Cluster-33358.12434	0.780416779	0
Cluster-33358.12435	-0.180343853	0
Cluster-33358.12436	-0.33206491	0
Cluster-33358.12443	1.475971668	0
Cluster-33358.12445	-0.010694908	0
Cluster-33358.12451	0.626902943	0
Cluster-33358.12466	-0.386622069	0
Cluster-33358.12472	0.715953392	0
Cluster-33358.12491	-0.592495036	0
Cluster-33358.12493	-0.025195378	0
Cluster-33358.12494	1.725890478	0
Cluster-33358.12513	0.791871883	0
Cluster-33358.12517	-1.138292872	0
Cluster-33358.12522	0.821417769	0
Cluster-33358.12536	-0.847056212	0
Cluster-33358.12539	-0.472923246	0
Cluster-33358.12540	-0.532181184	0
Cluster-33358.12552	1.142190775	0
Cluster-33358.12604	-0.483054688	0
Cluster-33358.12605	0.489820037	0
Cluster-33358.12608	-0.480039018	0
Cluster-33358.12610	0.137319031	0
Cluster-33358.12624	-0.20408457	0
Cluster-33358.12625	-0.300518436	0
Cluster-33358.12629	-1.663887138	0
Cluster-33358.12630	0.804617604	0
Cluster-33358.12643	-0.012541232	0
Cluster-33358.12650	0.414660611	0
Cluster-33358.12661	0.210530601	0
Cluster-33358.12687	-0.227952322	0
Cluster-33358.12704	0.185036214	0
Cluster-33358.12710	0.315046376	0
Cluster-33358.12726	-0.866592699	0
Cluster-33358.12731	0.888638494	0
Cluster-33358.12733	-0.080013198	0
Cluster-33358.12735	-0.2099749	0
Cluster-33358.12738	2.427025293	0
Cluster-33358.12757	0.842117949	0
Cluster-33358.12776	1.806998687	0
Cluster-33358.12778	0.404455746	0
Cluster-33358.12779	0.530457963	0
Cluster-33358.12780	1.880114999	0
Cluster-33358.12802	-0.331125722	0
Cluster-33358.12806	-0.781583371	0
Cluster-33358.12844	1.891737862	0
Cluster-33358.12858	2.357972398	0
Cluster-33358.12863	-1.196007498	0
Cluster-33358.12872	-0.229713696	0
Cluster-33358.12873	-1.561529542	0
Cluster-33358.12882	0.156003561	0
Cluster-33358.12884	0.44206777	0
Cluster-33358.12907	-0.782969291	0
Cluster-33358.12911	0.797730566	0
Cluster-33358.12916	-0.501571245	0
Cluster-33358.12928	0.483038433	0
Cluster-33358.12933	-1.080628718	0
Cluster-33358.12936	-0.524199277	0
Cluster-33358.12941	-0.280658863	0
Cluster-33358.12945	-0.144661741	0
Cluster-33358.12950	0.010706668	0
Cluster-33358.12954	-0.1388132	0
Cluster-33358.12958	0.738185799	0
Cluster-33358.12961	-1.314000044	0
Cluster-33358.12968	-0.313163758	0
Cluster-33358.12972	0.136625814	0
Cluster-33358.12974	0.23741367	0
Cluster-33358.12975	0.288383861	0
Cluster-33358.12976	0.811317835	0
Cluster-33358.12992	0.012704342	0
Cluster-33358.13000	-0.823447266	0
Cluster-33358.13001	-0.100873332	0
Cluster-33358.13002	1.273794063	0
Cluster-33358.13029	0.568572437	0
Cluster-33358.13036	-0.165442038	0
Cluster-33358.13046	-1.587453584	0
Cluster-33358.13070	0.067132135	0
Cluster-33358.13098	-0.954999229	0
Cluster-33358.13101	-1.251759691	0
Cluster-33358.13105	-0.732849128	0
Cluster-33358.13112	-0.056475855	0
Cluster-33358.13117	-2.16930412	0
Cluster-33358.13118	-0.210817115	0
Cluster-33358.13124	-0.040079847	0
Cluster-33358.13126	0.417874299	0
Cluster-33358.13133	1.775171998	0
Cluster-33358.13135	-0.072331365	0
Cluster-33358.13156	0.224180667	0
Cluster-33358.13170	-0.146724882	0
Cluster-33358.13184	-0.300910142	0
Cluster-33358.13205	0.448651056	0
Cluster-33358.13209	0.978402023	0
Cluster-33358.13212	-1.39278491	0
Cluster-33358.13221	1.111405858	0
Cluster-33358.13222	1.545485803	0
Cluster-33358.13226	0.374147217	0
Cluster-33358.13227	-0.279179367	0
Cluster-33358.13237	-0.682098153	0
Cluster-33358.13265	0.90018636	0
Cluster-33358.13276	2.157278364	0
Cluster-33358.13278	-0.564579308	0
Cluster-33358.13280	-0.081718178	0
Cluster-33358.13281	0.477526126	0
Cluster-33358.13283	0.336687366	0
Cluster-33358.13310	1.902573903	0
Cluster-33358.13336	1.228787604	0
Cluster-33358.13358	-0.22207433	0
Cluster-33358.13360	-0.043649698	0
Cluster-33358.13362	0.358261136	0
Cluster-33358.13365	-0.1142511	0
Cluster-33358.13387	2.507108176	0
Cluster-33358.13416	-1.371518009	0
Cluster-33358.13433	-0.243850654	0
Cluster-33358.13443	-1.410513085	0
Cluster-33358.13453	0.192229749	0
Cluster-33358.13478	-0.923602528	0
Cluster-33358.13480	-1.183486702	0
Cluster-33358.13484	-0.018819313	0
Cluster-33358.13489	-1.154941703	0
Cluster-33358.13492	0.386608945	0
Cluster-33358.13500	0.581160437	0
Cluster-33358.13514	-1.685167318	0
Cluster-33358.13529	-1.86053432	0
Cluster-33358.13548	0.243524952	0
Cluster-33358.13558	1.155735309	0
Cluster-33358.13603	0.406331033	0
Cluster-33358.13638	0.268946897	0
Cluster-33358.13663	-0.402960083	0
Cluster-33358.13750	0.584956166	0
Cluster-33358.13788	0.311074947	0
Cluster-33358.13824	-0.102538952	0
Cluster-33358.13827	1.417071861	0
Cluster-33358.13848	0.423992925	0
Cluster-33358.13882	0.527058851	0
Cluster-33358.13892	1.674327337	0
Cluster-33358.13898	1.490927176	0
Cluster-33358.13899	0.839104251	0
Cluster-33358.13924	-0.696184233	0
Cluster-33358.13928	0.762127323	0
Cluster-33358.13933	0.589316419	0
Cluster-33358.13963	0.329812541	0
Cluster-33358.13984	-0.520170704	0
Cluster-33358.13985	0.283034342	0
Cluster-33358.13990	0.108168478	0
Cluster-33358.13995	0.382855719	0
Cluster-33358.13998	0.083278932	0
Cluster-33358.14013	0.008398924	0
Cluster-33358.14015	0.90292543	0
Cluster-33358.14038	0.64237109	0
Cluster-33358.14039	1.501417964	0
Cluster-33358.14052	-1.036995212	0
Cluster-33358.14055	0.764339936	0
Cluster-33358.14069	-0.205535661	0
Cluster-33358.14080	1.438438379	0
Cluster-33358.14107	-0.689821739	0
Cluster-33358.14123	1.095235546	0
Cluster-33358.14126	1.756053548	0
Cluster-33358.14140	-0.039565947	0
Cluster-33358.14141	-1.048693834	0
Cluster-33358.14151	-0.947875469	0
Cluster-33358.14152	0.079953555	0
Cluster-33358.14180	-1.31635375	0
Cluster-33358.14202	0.10419741	0
Cluster-33358.14213	-0.592906919	0
Cluster-33358.14221	-0.924848317	0
Cluster-33358.14265	0.094378913	0
Cluster-33358.14291	1.603056	0
Cluster-33358.14314	0.046138965	0
Cluster-33358.14360	1.702060345	0
Cluster-33358.14361	0.857853905	0
Cluster-33358.14362	0.306910676	0
Cluster-33358.14366	-0.132745627	0
Cluster-33358.14373	-0.161467768	0
Cluster-33358.14374	-0.36941347	0
Cluster-33358.14383	-0.54253934	0
Cluster-33358.14411	-1.177749288	0
Cluster-33358.14415	-0.008323872	0
Cluster-33358.14419	0.094688111	0
Cluster-33358.14447	0.162173121	0
Cluster-33358.14475	0.284308615	0
Cluster-33358.14476	0.32642899	0
Cluster-33358.14499	-0.368508993	0
Cluster-33358.14513	-0.843674746	0
Cluster-33358.14521	0.479630149	0
Cluster-33358.14558	0.008513218	0
Cluster-33358.14612	1.169016308	0
Cluster-33358.14637	-0.487601669	0
Cluster-33358.14664	0.247903162	0
Cluster-33358.14681	-0.511301508	0
Cluster-33358.14690	-1.376087716	0
Cluster-33358.14701	0.91032066	0
Cluster-33358.14709	-0.219911751	0
Cluster-33358.14729	0.129207814	0
Cluster-33358.14731	-0.686638319	0
Cluster-33358.14733	1.232460837	0
Cluster-33358.14734	-0.659537019	0
Cluster-33358.14736	-0.500800038	0
Cluster-33358.14747	1.251284275	0
Cluster-33358.14773	-0.062833882	0
Cluster-33358.14817	-1.925136889	0
Cluster-33358.14852	0.051738904	0
Cluster-33358.14854	0.683778803	0
Cluster-33358.14874	-0.275604403	0
Cluster-33358.14890	-1.414264386	0
Cluster-33358.14906	0.514787047	0
Cluster-33358.14927	-0.00900128	0
Cluster-33358.14963	0.58695295	0
Cluster-33358.15016	-0.089866147	0
Cluster-33358.15020	0.705486602	0
Cluster-33358.15022	-0.106144207	0
Cluster-33358.15025	2.080878282	0
Cluster-33358.15065	-0.101487019	0
Cluster-33358.15073	0.55945537	0
Cluster-33358.15111	0.0793746	0
Cluster-33358.15112	1.364438149	0
Cluster-33358.15130	0.525628221	0
Cluster-33358.15137	-1.479732464	0
Cluster-33358.15138	0.06442517	0
Cluster-33358.15145	0.142056786	0
Cluster-33358.15147	0.624148544	0
Cluster-33358.15151	-0.216205679	0
Cluster-33358.15156	-1.123988014	0
Cluster-33358.15166	0.746874611	0
Cluster-33358.15170	-0.704482211	0
Cluster-33358.15182	-0.937307355	0
Cluster-33358.15184	1.858077756	0
Cluster-33358.15189	-0.186666873	0
Cluster-33358.15191	-0.26917213	0
Cluster-33358.15193	0.555743945	0
Cluster-33358.15196	0.902583115	0
Cluster-33358.15199	-0.859111886	0
Cluster-33358.15200	0.552949574	0
Cluster-33358.15209	-0.08487919	0
Cluster-33358.15210	-0.396078653	0
Cluster-33358.15247	0.481289763	0
Cluster-33358.15254	-0.219187737	0
Cluster-33358.15257	0.575733109	0
Cluster-33358.15328	-0.661782799	0
Cluster-33358.15332	-0.501108888	0
Cluster-33358.15334	1.220845677	0
Cluster-33358.15342	0.830668802	0
Cluster-33358.15362	0.317880475	0
Cluster-33358.15386	-0.560225377	0
Cluster-33358.15394	0.242646953	0
Cluster-33358.15421	0.785459401	0
Cluster-33358.15426	0.828633218	0
Cluster-33358.15448	0.059002005	0
Cluster-33358.15485	-0.840529873	0
Cluster-33358.15497	0.59742051	0
Cluster-33358.15510	0.207037039	0
Cluster-33358.15516	0.015209651	0
Cluster-33358.15518	-0.083647093	0
Cluster-33358.15520	0.214314519	0
Cluster-33358.15524	-1.334736292	0
Cluster-33358.15555	-0.174037264	0
Cluster-33358.15562	-0.801193461	0
Cluster-33358.15572	-0.279760859	0
Cluster-33358.15574	-0.637260336	0
Cluster-33358.15584	-0.665748587	0
Cluster-33358.15591	-0.120841383	0
Cluster-33358.15614	-1.411096969	0
Cluster-33358.15621	0.269297117	0
Cluster-33358.15628	0.678324813	0
Cluster-33358.15653	-0.091648253	0
Cluster-33358.15668	-1.625026848	0
Cluster-33358.15682	0.207352359	0
Cluster-33358.15711	-1.053920516	0
Cluster-33358.15712	-3.09743809	0
Cluster-33358.15719	1.995651873	0
Cluster-33358.15754	0.186302886	0
Cluster-33358.15758	1.308543443	0
Cluster-33358.15762	-0.469429169	0
Cluster-33358.15765	1.368200346	0
Cluster-33358.15819	1.034972266	0
Cluster-33358.15822	-0.692181681	0
Cluster-33358.15823	-1.072024558	0
Cluster-33358.15825	0.017232212	0
Cluster-33358.15829	0.050976594	0
Cluster-33358.15832	-1.756616396	0
Cluster-33358.15841	-2.454612278	0
Cluster-33358.15848	-1.399113797	0
Cluster-33358.15849	-1.096058994	0
Cluster-33358.15850	0.210980082	0
Cluster-33358.15851	-0.087389964	0
Cluster-33358.15855	1.89127659	0
Cluster-33358.15861	0.673743757	0
Cluster-33358.15863	-0.854064212	0
Cluster-33358.15876	0.181644248	0
Cluster-33358.15880	-0.94431435	0
Cluster-33358.15885	1.950954698	0
Cluster-33358.15887	1.497194865	0
Cluster-33358.15891	0.232231457	0
Cluster-33358.15893	-1.169521771	0
Cluster-33358.15899	1.755346448	0
Cluster-33358.15900	2.39134163	0
Cluster-33358.15912	1.757991177	0
Cluster-33358.15924	0.57585872	0
Cluster-33358.15951	-1.125654401	0
Cluster-33358.15962	1.494526544	0
Cluster-33358.15964	0.88148807	0
Cluster-33358.15968	-0.215560814	0
Cluster-33358.15980	-2.539100046	0
Cluster-33358.15981	0.711612661	0
Cluster-33358.15986	0.1441571	0
Cluster-33358.15990	0.185690205	0
Cluster-33358.15991	-0.215014065	0
Cluster-33358.15994	-0.247915124	0
Cluster-33358.16016	-0.452703178	0
Cluster-33358.16020	0.672821034	0
Cluster-33358.16037	-0.068502637	0
Cluster-33358.16063	1.606247698	0
Cluster-33358.16071	-1.969132552	0
Cluster-33358.16086	-1.772412533	0
Cluster-33358.16088	0.727521689	0
Cluster-33358.16091	2.565926373	0
Cluster-33358.16105	-0.547504457	0
Cluster-33358.16114	0.642143869	0
Cluster-33358.16129	0.195959574	0
Cluster-33358.16140	0.476749662	0
Cluster-33358.16165	2.111048823	0
Cluster-33358.16188	-0.179140133	0
Cluster-33358.16203	0.330156328	0
Cluster-33358.16207	0.334012072	0
Cluster-33358.16264	0.093944359	0
Cluster-33358.16268	-0.804908597	0
Cluster-33358.16277	-1.123182204	0
Cluster-33358.16281	0.782348608	0
Cluster-33358.16290	-0.283550785	0
Cluster-33358.16313	0.191106452	0
Cluster-33358.16345	0.441365889	0
Cluster-33358.16357	-0.386623401	0
Cluster-33358.16389	2.473646883	0
Cluster-33358.16410	-1.287113461	0
Cluster-33358.16414	-0.415987122	0
Cluster-33358.16416	1.004536678	0
Cluster-33358.16421	-0.274024971	0
Cluster-33358.16439	2.052884837	0
Cluster-33358.16447	1.397339473	0
Cluster-33358.16450	-0.343324109	0
Cluster-33358.16469	0.826933314	0
Cluster-33358.16479	-0.163687072	0
Cluster-33358.16483	0.958697683	0
Cluster-33358.16485	0.128944244	0
Cluster-33358.16513	-0.38215592	0
Cluster-33358.16517	0.346790226	0
Cluster-33358.16624	-0.594218	0
Cluster-33358.16647	0.677891225	0
Cluster-33358.16676	0.929357571	0
Cluster-33358.16679	-1.201063986	0
Cluster-33358.16707	-0.038849281	0
Cluster-33358.16712	0.138380859	0
Cluster-33358.16715	-1.0194392	0
Cluster-33358.16716	0.34513018	0
Cluster-33358.16721	0.006266385	0
Cluster-33358.16739	0.149439628	0
Cluster-33358.16744	-0.762099977	0
Cluster-33358.16752	0.976365056	0
Cluster-33358.16761	-2.342961247	0
Cluster-33358.16767	-0.728656274	0
Cluster-33358.16787	-0.410812554	0
Cluster-33358.16798	-0.055449076	0
Cluster-33358.16803	0.963490117	0
Cluster-33358.16804	-0.54884792	0
Cluster-33358.16817	-0.154547479	0
Cluster-33358.16823	0.034414104	0
Cluster-33358.16826	0.455472399	0
Cluster-33358.16832	-0.072577842	0
Cluster-33358.16841	2.010755152	0
Cluster-33358.16843	0.644478842	0
Cluster-33358.16857	0.590858124	0
Cluster-33358.16869	0.543603604	0
Cluster-33358.16871	0.939730328	0
Cluster-33358.16875	-1.262803745	0
Cluster-33358.16892	-1.033285649	0
Cluster-33358.16894	-1.157426622	0
Cluster-33358.16895	-0.540213035	0
Cluster-33358.16898	0.461383466	0
Cluster-33358.16912	-1.031570401	0
Cluster-33358.16940	1.600498696	0
Cluster-33358.16944	-0.743707196	0
Cluster-33358.16964	-1.27729932	0
Cluster-33358.16966	-0.84238434	0
Cluster-33358.16971	0.505642362	0
Cluster-33358.16985	0.550977288	0
Cluster-33358.16987	1.69122521	0
Cluster-33358.16988	1.596455708	0
Cluster-33358.17020	-0.117871221	0
Cluster-33358.17024	0.744476022	0
Cluster-33358.17025	-0.195189167	0
Cluster-33358.17028	-1.269495046	0
Cluster-33358.17029	0.54745301	0
Cluster-33358.17044	0.518979677	0
Cluster-33358.17052	-0.363741879	0
Cluster-33358.17061	-1.306889168	0
Cluster-33358.17063	-1.882738624	0
Cluster-33358.17084	-0.059600826	0
Cluster-33358.17095	-0.043001094	0
Cluster-33358.17111	-0.960927264	0
Cluster-33358.17112	0.005288265	0
Cluster-33358.17125	-1.015472703	0
Cluster-33358.17130	1.209936557	0
Cluster-33358.17131	0.611928559	0
Cluster-33358.17134	-0.16016101	0
Cluster-33358.17138	0.214745065	0
Cluster-33358.17144	0.120340765	0
Cluster-33358.17174	3.108993325	0
Cluster-33358.17196	0.285767023	0
Cluster-33358.17202	-0.241464571	0
Cluster-33358.17209	-0.105230111	0
Cluster-33358.17216	-0.54152052	0
Cluster-33358.17221	0.424843307	0
Cluster-33358.17224	-0.507486794	0
Cluster-33358.17226	-0.647153793	0
Cluster-33358.17227	0.00432047	0
Cluster-33358.17230	0.149190309	0
Cluster-33358.17231	0.255873463	0
Cluster-33358.17234	-1.754535963	0
Cluster-33358.17276	0.901656092	0
Cluster-33358.17278	0.251821092	0
Cluster-33358.17280	-1.320927794	0
Cluster-33358.17311	-0.165301237	0
Cluster-33358.17312	-0.637920164	0
Cluster-33358.17330	1.089532736	0
Cluster-33358.17352	-0.218380802	0
Cluster-33358.17380	-1.317414117	0
Cluster-33358.17390	-0.155363078	0
Cluster-33358.17396	2.2407283	0
Cluster-33358.17400	-0.657870667	0
Cluster-33358.17401	-1.037655372	0
Cluster-33358.17407	0.382635064	0
Cluster-33358.17445	1.224642525	0
Cluster-33358.17449	0.567188377	0
Cluster-33358.17451	-0.138572936	0
Cluster-33358.17463	0.81015644	0
Cluster-33358.17466	-1.703286416	0
Cluster-33358.17467	0.983090804	0
Cluster-33358.17471	-0.802339064	0
Cluster-33358.17477	0.01706384	0
Cluster-33358.17487	-0.920038657	0
Cluster-33358.17490	0.27352045	0
Cluster-33358.17492	0.208289078	0
Cluster-33358.17498	0.396536091	0
Cluster-33358.17512	-0.088534035	0
Cluster-33358.17537	2.125615721	0
Cluster-33358.17539	1.28797932	0
Cluster-33358.17550	-0.029588888	0
Cluster-33358.17569	0.759077565	0
Cluster-33358.17575	1.177310042	0
Cluster-33358.17579	-1.36937683	0
Cluster-33358.17583	0.024484946	0
Cluster-33358.17588	0.694390708	0
Cluster-33358.17597	-0.2414314	0
Cluster-33358.17598	0.748867298	0
Cluster-33358.17602	1.840326344	0
Cluster-33358.17682	-1.550905296	0
Cluster-33358.17693	0.677716235	0
Cluster-33358.17735	-0.294971614	0
Cluster-33358.17753	0.142890982	0
Cluster-33358.17761	-0.636324186	0
Cluster-33358.17767	-0.665759513	0
Cluster-33358.17770	1.008277124	0
Cluster-33358.17778	1.763854193	0
Cluster-33358.17780	-1.026188762	0
Cluster-33358.17809	0.631266347	0
Cluster-33358.17822	-0.678462254	0
Cluster-33358.17825	-1.325754497	0
Cluster-33358.17826	1.715208832	0
Cluster-33358.17841	1.05783286	0
Cluster-33358.17850	-0.621133693	0
Cluster-33358.17851	2.392434501	0
Cluster-33358.17853	-0.027265687	0
Cluster-33358.17909	-1.168260345	0
Cluster-33358.17938	-0.992864248	0
Cluster-33358.17962	-1.174530818	0
Cluster-33358.17963	-1.187131807	0
Cluster-33358.17964	-0.642753698	0
Cluster-33358.17970	-1.062008815	0
Cluster-33358.18001	0.210947022	0
Cluster-33358.18003	0.578998227	0
Cluster-33358.18014	1.060097561	0
Cluster-33358.18016	0.352860634	0
Cluster-33358.18042	-1.177933952	0
Cluster-33358.18100	-1.481254289	0
Cluster-33358.18132	-0.178953271	0
Cluster-33358.18138	-1.297581372	0
Cluster-33358.18141	1.065484542	0
Cluster-33358.18144	-1.000432233	0
Cluster-33358.18147	0.010130508	0
Cluster-33358.18158	-0.83653013	0
Cluster-33358.18161	0.316109473	0
Cluster-33358.18195	-1.254549217	0
Cluster-33358.18208	0.926965676	0
Cluster-33358.18211	0.265701329	0
Cluster-33358.18225	-0.9674495	0
Cluster-33358.18229	-0.152247046	0
Cluster-33358.18232	-0.96413259	0
Cluster-33358.18234	0.634649555	0
Cluster-33358.18258	-0.648793443	0
Cluster-33358.18262	1.649909115	0
Cluster-33358.18264	1.144309953	0
Cluster-33358.18266	-1.480997905	0
Cluster-33358.18282	0.492191991	0
Cluster-33358.18289	0.941365747	0
Cluster-33358.18298	0.005957686	0
Cluster-33358.18299	-1.466286707	0
Cluster-33358.18302	-0.330022471	0
Cluster-33358.18307	-0.544399919	0
Cluster-33358.18326	1.119999832	0
Cluster-33358.18347	-0.39388546	0
Cluster-33358.18351	-0.734527512	0
Cluster-33358.18353	0.106551041	0
Cluster-33358.18358	-1.222182097	0
Cluster-33358.18383	-0.146177378	0
Cluster-33358.18387	0.81670237	0
Cluster-33358.18403	-0.890028877	0
Cluster-33358.18406	0.681837785	0
Cluster-33358.18408	-0.684173852	0
Cluster-33358.18426	-1.633018388	0
Cluster-33358.18427	0.499649118	0
Cluster-33358.18445	0.619210647	0
Cluster-33358.18446	0.0482788	0
Cluster-33358.18466	-0.350495566	0
Cluster-33358.18472	-0.07288125	0
Cluster-33358.18486	0.679147894	0
Cluster-33358.18497	-0.860289985	0
Cluster-33358.18525	0.59678491	0
Cluster-33358.18532	0.979109175	0
Cluster-33358.18559	-0.197256048	0
Cluster-33358.18563	-0.252764338	0
Cluster-33358.18606	-1.116618824	0
Cluster-33358.18623	0.542963214	0
Cluster-33358.18633	0.431073255	0
Cluster-33358.18665	-0.033409346	0
Cluster-33358.18705	-0.057073508	0
Cluster-33358.18719	2.252960949	0
Cluster-33358.18727	0.45115812	0
Cluster-33358.18728	1.438993453	0
Cluster-33358.18770	-0.667539644	0
Cluster-33358.18805	-0.633642447	0
Cluster-33358.18809	1.287895473	0
Cluster-33358.18813	-0.722689129	0
Cluster-33358.18815	-0.745191609	0
Cluster-33358.18830	0.988158972	0
Cluster-33358.18837	-1.964553514	0
Cluster-33358.18839	-0.981006659	0
Cluster-33358.18862	-0.901235185	0
Cluster-33358.18866	-0.549999617	0
Cluster-33358.18870	-0.12639116	0
Cluster-33358.18881	-2.285291289	0
Cluster-33358.18882	0.878068955	0
Cluster-33358.18912	-0.579720391	0
Cluster-33358.18925	-0.433051757	0
Cluster-33358.18926	0.563872106	0
Cluster-33358.18930	-0.294355293	0
Cluster-33358.18943	0.249762041	0
Cluster-33358.18955	0.790439078	0
Cluster-33358.18971	2.13488513	0
Cluster-33358.18981	0.294024079	0
Cluster-33358.18992	0.375898378	0
Cluster-33358.18993	0.713695704	0
Cluster-33358.19004	0.614508658	0
Cluster-33358.19008	0.965092346	0
Cluster-33358.19020	1.666917697	0
Cluster-33358.19021	-0.866276885	0
Cluster-33358.19028	0.421332338	0
Cluster-33358.19031	-0.55150072	0
Cluster-33358.19046	0.074949133	0
Cluster-33358.19047	-0.14315754	0
Cluster-33358.19048	-0.906921654	0
Cluster-33358.19060	-0.379757274	0
Cluster-33358.19071	-2.43469874	0
Cluster-33358.19080	-0.549080611	0
Cluster-33358.19089	-0.267122753	0
Cluster-33358.19100	1.137323985	0
Cluster-33358.19102	-0.684711415	0
Cluster-33358.19106	0.234388094	0
Cluster-33358.19121	-0.0423597	0
Cluster-33358.19122	-1.141636169	0
Cluster-33358.19136	0.282276545	0
Cluster-33358.19138	0.058869082	0
Cluster-33358.19156	2.502917588	0
Cluster-33358.19159	2.685355982	0
Cluster-33358.19162	0.373125833	0
Cluster-33358.19173	-1.174592099	0
Cluster-33358.19185	0.071362492	0
Cluster-33358.19188	-1.786914775	0
Cluster-33358.19207	0.135188461	0
Cluster-33358.19216	-1.368118362	0
Cluster-33358.19218	0.825671299	0
Cluster-33358.19232	0.249106671	0
Cluster-33358.19236	1.504555659	0
Cluster-33358.19240	-1.346041322	0
Cluster-33358.19241	-0.227338352	0
Cluster-33358.19258	0.021703118	0
Cluster-33358.19267	-1.137234017	0
Cluster-33358.19271	0.182899397	0
Cluster-33358.19273	0.344725152	0
Cluster-33358.19279	-0.848087501	0
Cluster-33358.19302	-0.539804164	0
Cluster-33358.19308	-1.389030922	0
Cluster-33358.19335	-0.144720327	0
Cluster-33358.19341	-0.558851491	0
Cluster-33358.19354	-1.163431391	0
Cluster-33358.19381	-0.387297129	0
Cluster-33358.19383	0.03586348	0
Cluster-33358.19390	-0.188954873	0
Cluster-33358.19394	-0.518308378	0
Cluster-33358.19395	1.047472281	0
Cluster-33358.19396	-0.24227799	0
Cluster-33358.19398	-0.53192473	0
Cluster-33358.19399	0.385635208	0
Cluster-33358.19411	0.156947278	0
Cluster-33358.19412	-0.678963938	0
Cluster-33358.19415	1.454517426	0
Cluster-33358.19422	2.313026026	0
