,stat
Cluster-33358.6407,0.147472146
Cluster-33358.6418,-0.022646796
Cluster-33358.6428,1.505919974
Cluster-33358.6453,1.319084855
Cluster-33358.6461,-0.389972336
Cluster-33358.6465,-1.354967048
Cluster-33358.6467,-0.747197003
Cluster-33358.6474,-0.035678713
Cluster-33358.6475,-1.559785847
Cluster-33358.6476,-1.258502073
Cluster-33358.6479,-0.593363398
Cluster-33358.6484,-1.504016015
Cluster-33358.6511,1.075706138
Cluster-33358.6512,-0.452566064
Cluster-33358.6524,-0.597460864
Cluster-33358.6537,-0.791565605
Cluster-33358.6538,1.439642994
Cluster-33358.6544,-0.062657345
Cluster-33358.6574,0.431644529
Cluster-33358.6597,0.035280366
Cluster-33358.6603,-0.362896738
Cluster-33358.6608,-0.33675261
Cluster-33358.6609,-0.005191521
Cluster-33358.6611,0.475331614
Cluster-33358.6618,0.359861325
Cluster-33358.6623,1.442677722
Cluster-33358.6625,-0.024780152
Cluster-33358.6627,-0.10411951
Cluster-33358.6635,-0.078350372
Cluster-33358.6637,0.863924424
Cluster-33358.6643,0.71782418
Cluster-33358.6646,-0.240876762
Cluster-33358.6649,0.717169989
Cluster-33358.6656,-1.387790045
Cluster-33358.6692,1.026227873
Cluster-33358.6707,-0.070160416
Cluster-33358.6708,-0.823508042
Cluster-33358.6716,-0.124651556
Cluster-33358.6732,0.363173356
Cluster-33358.6738,-0.880832759
Cluster-33358.6740,-0.177471156
Cluster-33358.6765,-0.955051317
Cluster-33358.6767,-0.500541012
Cluster-33358.6778,0.885471341
Cluster-33358.6786,0.430754948
Cluster-33358.6787,-0.205973687
Cluster-33358.6799,0.307042257
Cluster-33358.6806,1.979195482
Cluster-33358.6820,-0.372713197
Cluster-33358.6823,-1.665048209
Cluster-33358.6824,-0.389143295
Cluster-33358.6835,-0.287230327
Cluster-33358.6845,0.200491435
Cluster-33358.6850,0.182193486
Cluster-33358.6852,0.601684761
Cluster-33358.6853,-0.134072794
Cluster-33358.6871,-0.219218206
Cluster-33358.6872,1.005891412
Cluster-33358.6876,-1.025669783
Cluster-33358.6886,0.285501275
Cluster-33358.6889,0.757152044
Cluster-33358.6890,-1.37814237
Cluster-33358.6892,0.627912217
Cluster-33358.6893,0.855480748
Cluster-33358.6895,-0.293772497
Cluster-33358.6897,1.188354955
Cluster-33358.6898,0.614386433
Cluster-33358.6904,-0.947993728
Cluster-33358.6905,0.476963715
Cluster-33358.6916,0.60839973
Cluster-33358.6918,-2.470272001
Cluster-33358.6920,0.036250499
Cluster-33358.6922,0.158036356
Cluster-33358.6923,0.14803353
Cluster-33358.6924,1.050381818
Cluster-33358.6929,-0.023119334
Cluster-33358.6938,-0.678948819
Cluster-33358.6952,-0.222060822
Cluster-33358.6955,-0.902916157
Cluster-33358.6958,0.705508573
Cluster-33358.6969,0.103961084
Cluster-33358.6970,-0.734245753
Cluster-33358.6988,1.738572874
Cluster-33358.6990,-1.265303428
Cluster-33358.6991,0.544899323
Cluster-33358.6992,0.278110083
Cluster-33358.7004,-1.219756659
Cluster-33358.7008,0.675444284
Cluster-33358.7027,-0.892067258
Cluster-33358.7036,0.254550061
Cluster-33358.7039,0.896906798
Cluster-33358.7040,-0.409525478
Cluster-33358.7041,0.113024266
Cluster-33358.7043,1.862595716
Cluster-33358.7057,0.077014173
Cluster-33358.7058,-1.20193721
Cluster-33358.7059,-0.21520742
Cluster-33358.7096,-0.733136912
Cluster-33358.7101,1.932025525
Cluster-33358.7103,0.983802063
Cluster-33358.7110,-0.838961906
Cluster-33358.7113,1.160128841
Cluster-33358.7146,2.587754274
Cluster-33358.7170,-0.889768933
Cluster-33358.7174,-1.552402625
Cluster-33358.7177,-0.337756973
Cluster-33358.7193,0.622761851
Cluster-33358.7205,-0.379232829
Cluster-33358.7210,0.353891883
Cluster-33358.7211,-0.621832149
Cluster-33358.7221,0.156491768
Cluster-33358.7227,1.508988367
Cluster-33358.7241,-1.483494952
Cluster-33358.7270,-0.206821707
Cluster-33358.7280,0.698880021
Cluster-33358.7294,0.88261841
Cluster-33358.7296,0.005726669
Cluster-33358.7302,-1.520443086
Cluster-33358.7309,-0.157539342
Cluster-33358.7315,1.072828584
Cluster-33358.7335,1.108501013
Cluster-33358.7346,-0.227486307
Cluster-33358.7348,-0.277465714
Cluster-33358.7353,0.313926634
Cluster-33358.7390,-0.057618624
Cluster-33358.7403,0.471786826
Cluster-33358.7415,0.424491902
Cluster-33358.7423,-1.746270369
Cluster-33358.7442,0.951357037
Cluster-33358.7449,-0.119867505
Cluster-33358.7455,-0.033178237
Cluster-33358.7465,-1.576268875
Cluster-33358.7466,-1.720697255
Cluster-33358.7514,0.669468886
Cluster-33358.7543,-2.027045976
Cluster-33358.7549,-1.700350307
Cluster-33358.7581,-0.59316422
Cluster-33358.7587,-0.150254617
Cluster-33358.7609,-0.583422429
Cluster-33358.7610,-0.202585307
Cluster-33358.7619,-0.907605542
Cluster-33358.7623,-0.304425869
Cluster-33358.7626,-2.854670918
Cluster-33358.7631,-0.414378215
Cluster-33358.7634,0.076684277
Cluster-33358.7643,-0.654268198
Cluster-33358.7645,1.339962036
Cluster-33358.7649,1.00216387
Cluster-33358.7650,0.298906727
Cluster-33358.7651,0.35778408
Cluster-33358.7654,0.217545311
Cluster-33358.7662,-0.358291286
Cluster-33358.7665,1.007932406
Cluster-33358.7686,-0.473248322
Cluster-33358.7689,-0.554843752
Cluster-33358.7699,-0.09234076
Cluster-33358.7719,1.558777006
Cluster-33358.7730,0.169912416
Cluster-33358.7736,-0.386320692
Cluster-33358.7744,0.944282578
Cluster-33358.7820,1.263829294
Cluster-33358.7822,-0.188433017
Cluster-33358.7825,-0.640966537
Cluster-33358.7835,0.99453227
Cluster-33358.7837,0.055765982
Cluster-33358.7860,-1.185642826
Cluster-33358.7868,-0.042530141
Cluster-33358.7869,-0.303617118
Cluster-33358.7874,0.540580396
Cluster-33358.7902,-0.88904288
Cluster-33358.7907,-1.143900416
Cluster-33358.7909,-1.300379202
Cluster-33358.7910,0.382758286
Cluster-33358.7913,-0.428108637
Cluster-33358.7924,-0.374321941
Cluster-33358.7935,-1.312173865
Cluster-33358.7986,0.767623776
Cluster-33358.7992,1.915346047
Cluster-33358.8002,-0.139187587
Cluster-33358.8011,-1.41302257
Cluster-33358.8028,0.412300545
Cluster-33358.8030,0.308026246
Cluster-33358.8035,0.54468216
Cluster-33358.8037,0.97328166
Cluster-33358.8041,1.397381813
Cluster-33358.8048,-0.416526078
Cluster-33358.8052,-0.158215924
Cluster-33358.8056,-1.163041742
Cluster-33358.8091,-0.24771454
Cluster-33358.8115,0.698334012
Cluster-33358.8118,0.488856171
Cluster-33358.8123,0.1712003
Cluster-33358.8125,-0.490841398
Cluster-33358.8156,-0.22420176
Cluster-33358.8159,-1.017404823
Cluster-33358.8161,-0.825089656
Cluster-33358.8168,-0.928939163
Cluster-33358.8203,0.18866844
Cluster-33358.8204,-0.437294643
Cluster-33358.8206,0.209510164
Cluster-33358.8207,0.130202237
Cluster-33358.8208,1.035805941
Cluster-33358.8209,-0.446400241
Cluster-33358.8210,1.622239446
Cluster-33358.8214,0.539122024
Cluster-33358.8215,-0.38137636
Cluster-33358.8222,-0.432494634
Cluster-33358.8229,-0.352237316
Cluster-33358.8230,-0.495923307
Cluster-33358.8231,0.481260721
Cluster-33358.8232,1.156375214
Cluster-33358.8238,-0.358439217
Cluster-33358.8239,-0.041484964
Cluster-33358.8240,-0.494218346
Cluster-33358.8247,-0.973534894
Cluster-33358.8297,-1.378672319
Cluster-33358.8303,-0.95074721
Cluster-33358.8304,1.195761787
Cluster-33358.8318,0.1211954
Cluster-33358.8334,-0.106879515
Cluster-33358.8335,0.224951338
Cluster-33358.8377,0.629131496
Cluster-33358.8384,0.897357196
Cluster-33358.8400,0.1487723
Cluster-33358.8401,0.792466809
Cluster-33358.8402,0.578908196
Cluster-33358.8407,0.656621953
Cluster-33358.8408,-0.068643784
Cluster-33358.8425,-0.711809076
Cluster-33358.8442,0.867832713
Cluster-33358.8444,0.104478305
Cluster-33358.8445,0.131401879
Cluster-33358.8531,-0.377814715
Cluster-33358.8550,-0.747434968
Cluster-33358.8552,-0.603373111
Cluster-33358.8568,0.948293661
Cluster-33358.8575,0.178012342
Cluster-33358.8600,0.296405278
Cluster-33358.8610,-0.519110236
Cluster-33358.8611,0.252244485
Cluster-33358.8638,-2.569023336
Cluster-33358.8656,-0.089278385
Cluster-33358.8660,-0.269627519
Cluster-33358.8682,-0.330976306
Cluster-33358.8683,0.39698751
Cluster-33358.8688,-0.749016677
Cluster-33358.8700,-0.711040051
Cluster-33358.8704,-0.501063244
Cluster-33358.8711,-0.643557077
Cluster-33358.8715,0.207721439
Cluster-33358.8748,-0.504683974
Cluster-33358.8752,-1.02295828
Cluster-33358.8771,0.391446807
Cluster-33358.8773,2.893178285
Cluster-33358.8796,1.855885303
Cluster-33358.8803,-0.178696847
Cluster-33358.8829,-0.407294459
Cluster-33358.8831,-1.165145557
Cluster-33358.8839,-0.200116785
Cluster-33358.8841,-0.928279298
Cluster-33358.8846,-0.490533469
Cluster-33358.8849,-1.219556935
Cluster-33358.8902,1.043986516
Cluster-33358.8910,2.032913338
Cluster-33358.8922,0.15090578
Cluster-33358.8953,-1.391805096
Cluster-33358.8965,-0.154750818
Cluster-33358.8969,0.442027894
Cluster-33358.8982,0.376986067
Cluster-33358.8991,1.026837814
Cluster-33358.9006,-0.96229512
Cluster-33358.9015,1.034662054
Cluster-33358.9022,-0.042431044
Cluster-33358.9039,-0.356272508
Cluster-33358.9041,0.792562114
Cluster-33358.9054,1.344740363
Cluster-33358.9057,0.268959249
Cluster-33358.9061,0.949280406
Cluster-33358.9066,1.700044079
Cluster-33358.9072,0.443347003
Cluster-33358.9073,1.546180755
Cluster-33358.9075,1.605766498
Cluster-33358.9080,0.356086176
Cluster-33358.9085,-1.118655868
Cluster-33358.9087,1.222038685
Cluster-33358.9089,0.269064487
Cluster-33358.9123,-1.300030107
Cluster-33358.9135,-0.544124635
Cluster-33358.9147,0.395469448
Cluster-33358.9148,0.491658843
Cluster-33358.9150,-1.769420543
Cluster-33358.9157,-1.741874525
Cluster-33358.9160,1.903921817
Cluster-33358.9161,0.894834559
Cluster-33358.9163,-0.068437622
Cluster-33358.9169,-0.456307077
Cluster-33358.9173,0.693932023
Cluster-33358.9180,-0.00688632
Cluster-33358.9186,0.621686808
Cluster-33358.9188,-0.262123794
Cluster-33358.9217,1.261936452
Cluster-33358.9223,0.556880069
Cluster-33358.9243,1.779895016
Cluster-33358.9258,-1.425784617
Cluster-33358.9261,0.658894828
Cluster-33358.9267,-0.214363535
Cluster-33358.9269,1.687011527
Cluster-33358.9271,2.086918995
Cluster-33358.9273,-0.409238108
Cluster-33358.9294,1.298263766
Cluster-33358.9297,-0.266905539
Cluster-33358.9322,-0.218953356
Cluster-33358.9323,-0.176082282
Cluster-33358.9324,0.417085313
Cluster-33358.9326,1.111113736
Cluster-33358.9348,-0.186382783
Cluster-33358.9370,0.480782004
Cluster-33358.9383,0.04778647
Cluster-33358.9385,-1.752501958
Cluster-33358.9387,1.556011384
Cluster-33358.9389,-1.398030635
Cluster-33358.9391,-1.391926928
Cluster-33358.9395,-0.75771763
Cluster-33358.9419,0.063168537
Cluster-33358.9423,1.722765094
Cluster-33358.9426,0.800832654
Cluster-33358.9427,0.03973025
Cluster-33358.9491,1.320650179
Cluster-33358.9503,0.541599656
Cluster-33358.9526,0.881345727
Cluster-33358.9532,-0.603354751
Cluster-33358.9533,-0.749563648
Cluster-33358.9542,0.151275118
Cluster-33358.9549,-0.008667428
Cluster-33358.9550,1.218939198
Cluster-33358.9554,0.399760948
Cluster-33358.9559,0.752435749
Cluster-33358.9597,-0.058694435
Cluster-33358.9604,-0.272101461
Cluster-33358.9628,0.983952522
Cluster-33358.9629,-0.086303143
Cluster-33358.9630,-1.418526148
Cluster-33358.9631,0.291737863
Cluster-33358.9643,-0.05123489
Cluster-33358.9668,-1.847986642
Cluster-33358.9695,1.02826219
Cluster-33358.9699,0.266373898
Cluster-33358.9704,0.426275689
Cluster-33358.9705,0.169413699
Cluster-33358.9706,0.836981193
Cluster-33358.9711,0.120610262
Cluster-33358.9715,0.548056826
Cluster-33358.9726,-0.309539794
Cluster-33358.9727,-0.75300111
Cluster-33358.9728,0.204272212
Cluster-33358.9735,-0.89649176
Cluster-33358.9742,-0.583721622
Cluster-33358.9748,-0.164982623
Cluster-33358.9759,-0.967342149
Cluster-33358.9761,1.62194547
Cluster-33358.9763,-0.679904028
Cluster-33358.9764,-1.548286227
Cluster-33358.9796,0.169803182
Cluster-33358.9819,0.691396739
Cluster-33358.9860,1.060882599
Cluster-33358.9867,0.611835743
Cluster-33358.9879,-0.73996607
Cluster-33358.9885,-0.913130619
Cluster-33358.9923,-0.697933164
Cluster-33358.9924,0.706724381
Cluster-33358.9931,-0.515832896
Cluster-33358.9938,-0.761531418
Cluster-33358.9940,0.963033186
Cluster-33358.9955,-0.920687716
Cluster-33358.9956,0.898592948
Cluster-33358.9964,-1.150189066
Cluster-33358.9977,0.228540532
Cluster-33358.9978,-0.537686231
Cluster-33358.9987,1.792494838
Cluster-33358.10011,2.036087876
Cluster-33358.10013,0.198257094
Cluster-33358.10055,-0.291542508
Cluster-33358.10057,-0.497276033
Cluster-33358.10059,-0.096809214
Cluster-33358.10061,0.351475809
Cluster-33358.10066,-0.844328512
Cluster-33358.10080,1.381707566
Cluster-33358.10091,-1.469726803
Cluster-33358.10095,0.956639596
Cluster-33358.10102,-0.036711245
Cluster-33358.10134,0.811287272
Cluster-33358.10139,1.753050866
Cluster-33358.10140,-0.034976985
Cluster-33358.10147,-0.043238941
Cluster-33358.10171,0.511562178
Cluster-33358.10172,-0.093310725
Cluster-33358.10173,-0.025351225
Cluster-33358.10175,0.322606161
Cluster-33358.10177,0.186070045
Cluster-33358.10182,0.342639938
Cluster-33358.10202,-0.730437655
Cluster-33358.10220,-0.336939505
Cluster-33358.10230,0.353388733
Cluster-33358.10231,0.096119537
Cluster-33358.10233,-0.411804911
Cluster-33358.10240,0.406146479
Cluster-33358.10251,1.15902982
Cluster-33358.10282,-0.685659424
Cluster-33358.10289,0.28171296
Cluster-33358.10291,-0.635240587
Cluster-33358.10306,-0.738196851
Cluster-33358.10311,-0.86952417
Cluster-33358.10316,-1.804182412
Cluster-33358.10318,1.040868065
Cluster-33358.10319,-0.500600706
Cluster-33358.10339,0.579905727
Cluster-33358.10350,1.800454343
Cluster-33358.10377,1.860561145
Cluster-33358.10389,0.712507785
Cluster-33358.10401,0.122633564
Cluster-33358.10428,-0.800049887
Cluster-33358.10452,0.153525058
Cluster-33358.10459,-0.260971282
Cluster-33358.10465,0.532277662
Cluster-33358.10466,-1.002885587
Cluster-33358.10467,2.366789559
Cluster-33358.10482,0.467675657
Cluster-33358.10506,-1.012540381
Cluster-33358.10514,0.21880673
Cluster-33358.10519,-0.484826833
Cluster-33358.10526,-0.124461322
Cluster-33358.10546,-0.052631326
Cluster-33358.10547,-0.00423813
Cluster-33358.10548,-0.107958209
Cluster-33358.10555,-0.33024852
Cluster-33358.10563,0.115223488
Cluster-33358.10566,-0.232996745
Cluster-33358.10583,-0.578319821
Cluster-33358.10588,1.927102033
Cluster-33358.10625,-0.033204437
Cluster-33358.10626,0.458341489
Cluster-33358.10649,-0.045400568
Cluster-33358.10650,-0.409595307
Cluster-33358.10654,-0.358622486
Cluster-33358.10657,0.12757916
Cluster-33358.10665,0.701756553
Cluster-33358.10673,0.070466653
Cluster-33358.10678,-0.110174632
Cluster-33358.10682,0.26139028
Cluster-33358.10686,-1.493938641
Cluster-33358.10710,-1.651537545
Cluster-33358.10726,1.000219311
Cluster-33358.10732,0.413473527
Cluster-33358.10754,-0.100671543
Cluster-33358.10764,-1.739674813
Cluster-33358.10775,0.376159437
Cluster-33358.10791,-0.85050324
Cluster-33358.10828,0.304209843
Cluster-33358.10835,1.532360966
Cluster-33358.10839,-0.789786198
Cluster-33358.10840,0.994855737
Cluster-33358.10842,0.214241918
Cluster-33358.10847,-0.393783429
Cluster-33358.10862,2.079797087
Cluster-33358.10873,-0.381179367
Cluster-33358.10874,-0.472127863
Cluster-33358.10880,0.072231599
Cluster-33358.10888,-1.25258155
Cluster-33358.10896,-0.13833529
Cluster-33358.10904,-0.340677769
Cluster-33358.10912,-0.139777799
Cluster-33358.10917,0.121685012
Cluster-33358.10924,-0.282886085
Cluster-33358.10927,0.347733087
Cluster-33358.10938,0.650648942
Cluster-33358.10939,0.431453897
Cluster-33358.10940,-0.900129403
Cluster-33358.10941,-0.880886181
Cluster-33358.10942,-1.130281954
Cluster-33358.10943,-0.656206345
Cluster-33358.10946,-0.728178528
Cluster-33358.10949,0.161943594
Cluster-33358.10955,2.185370258
Cluster-33358.10960,0.879478699
Cluster-33358.10971,-0.78679531
Cluster-33358.10975,0.136238328
Cluster-33358.10991,0.0306795
Cluster-33358.11008,0.913062141
Cluster-33358.11046,0.856829929
Cluster-33358.11065,-0.160996073
Cluster-33358.11069,-0.038694582
Cluster-33358.11085,-0.040213973
Cluster-33358.11086,0.730070907
Cluster-33358.11090,0.279827763
Cluster-33358.11094,-0.882608785
Cluster-33358.11102,-0.128580382
Cluster-33358.11111,0.694945061
Cluster-33358.11129,0.796667253
Cluster-33358.11130,-0.46141535
Cluster-33358.11148,0.27650952
Cluster-33358.11152,0.137815967
Cluster-33358.11155,-0.258891871
Cluster-33358.11157,0.386621747
Cluster-33358.11163,0.557805522
Cluster-33358.11166,-0.002863653
Cluster-33358.11198,1.726627498
Cluster-33358.11202,0.060257286
Cluster-33358.11204,-0.789997594
Cluster-33358.11207,-1.309635891
Cluster-33358.11209,-0.592354087
Cluster-33358.11210,-0.493612123
Cluster-33358.11235,0.595508759
Cluster-33358.11238,1.15588733
Cluster-33358.11260,0.04399362
Cluster-33358.11263,0.09091794
Cluster-33358.11314,-0.051866036
Cluster-33358.11331,-0.534403638
Cluster-33358.11337,0.586469356
Cluster-33358.11342,1.172136382
Cluster-33358.11356,-0.869427773
Cluster-33358.11357,1.328018965
Cluster-33358.11358,1.617631763
Cluster-33358.11359,0.587848476
Cluster-33358.11364,0.856837444
Cluster-33358.11439,0.077473275
Cluster-33358.11463,0.09302791
Cluster-33358.11469,1.067002104
Cluster-33358.11472,-0.586524882
Cluster-33358.11475,1.198992504
Cluster-33358.11487,-1.087021056
Cluster-33358.11490,0.19528673
Cluster-33358.11497,-0.271977591
Cluster-33358.11506,0.523769694
Cluster-33358.11513,0.073401284
Cluster-33358.11520,-0.900973796
Cluster-33358.11533,-1.410678195
Cluster-33358.11545,1.255715801
Cluster-33358.11547,-0.071897602
Cluster-33358.11583,0.236658315
Cluster-33358.11590,-1.136105105
Cluster-33358.11591,-0.751459217
Cluster-33358.11592,0.112821659
Cluster-33358.11615,-1.730902202
Cluster-33358.11616,1.12487127
Cluster-33358.11617,0.033716264
Cluster-33358.11626,0.668041495
Cluster-33358.11641,-1.114750378
Cluster-33358.11645,-0.146604218
Cluster-33358.11649,0.040191373
Cluster-33358.11659,-0.110944516
Cluster-33358.11663,0.115026933
Cluster-33358.11680,0.143710378
Cluster-33358.11693,1.002092657
Cluster-33358.11698,-0.446572385
Cluster-33358.11706,-0.818657044
Cluster-33358.11709,-0.773026352
Cluster-33358.11742,1.896331011
Cluster-33358.11749,-1.230245273
Cluster-33358.11759,-1.065978721
Cluster-33358.11769,0.637946679
Cluster-33358.11771,1.472990883
Cluster-33358.11778,0.137312085
Cluster-33358.11791,0.242755721
Cluster-33358.11801,-1.094984153
Cluster-33358.11803,-1.24755187
Cluster-33358.11804,-0.514631099
Cluster-33358.11808,-0.40641274
Cluster-33358.11829,0.771693804
Cluster-33358.11833,-0.075913781
Cluster-33358.11836,2.118596246
Cluster-33358.11839,0.54672589
Cluster-33358.11841,-2.339835645
Cluster-33358.11857,0.379789987
Cluster-33358.11866,-0.396237415
Cluster-33358.11869,-1.059993992
Cluster-33358.11872,0.44562951
Cluster-33358.11889,-1.40312064
Cluster-33358.11900,0.201708373
Cluster-33358.11903,0.221401578
Cluster-33358.11906,0.05446896
Cluster-33358.11908,0.81539941
Cluster-33358.11927,1.924496051
Cluster-33358.11931,-0.93184877
Cluster-33358.11943,1.645981156
Cluster-33358.11945,-0.406651139
Cluster-33358.11946,0.262055354
Cluster-33358.11962,1.447020951
Cluster-33358.11970,0.632424211
Cluster-33358.11978,0.285135232
Cluster-33358.11979,0.403777329
Cluster-33358.11985,-0.819050634
Cluster-33358.11994,0.162806143
Cluster-33358.11996,0.675314378
Cluster-33358.12007,-0.907364918
Cluster-33358.12020,-1.362428015
Cluster-33358.12025,-0.903531581
Cluster-33358.12026,-0.901292628
Cluster-33358.12028,0.014625703
Cluster-33358.12029,0.876420276
Cluster-33358.12045,0.621570242
Cluster-33358.12052,0.209419983
Cluster-33358.12063,-0.309359665
Cluster-33358.12064,-0.407045314
Cluster-33358.12071,0.615107989
Cluster-33358.12079,0.406287651
Cluster-33358.12081,-0.231053503
Cluster-33358.12085,-0.61554531
Cluster-33358.12091,-0.445453366
Cluster-33358.12097,0.016665279
Cluster-33358.12098,-1.454120349
Cluster-33358.12099,-0.665639054
Cluster-33358.12107,-0.017126538
Cluster-33358.12124,-1.200766589
Cluster-33358.12145,-0.040920684
Cluster-33358.12165,0.650574093
Cluster-33358.12188,-1.641485654
Cluster-33358.12194,-0.264250802
Cluster-33358.12206,-0.318799609
Cluster-33358.12228,0.37964534
Cluster-33358.12243,0.752016299
Cluster-33358.12252,0.609569613
Cluster-33358.12280,0.855761813
Cluster-33358.12291,0.892591341
Cluster-33358.12293,1.152919903
Cluster-33358.12297,0.249333815
Cluster-33358.12318,-0.406937364
Cluster-33358.12320,-0.954930205
Cluster-33358.12323,0.538364246
Cluster-33358.12336,-0.464017398
Cluster-33358.12337,0.878472771
Cluster-33358.12338,1.486433473
Cluster-33358.12339,1.675521872
Cluster-33358.12340,-0.110840295
Cluster-33358.12341,-0.497612685
Cluster-33358.12347,-0.616982198
Cluster-33358.12356,0.667822823
Cluster-33358.12357,0.060231599
Cluster-33358.12363,1.614199456
Cluster-33358.12369,-0.091094078
Cluster-33358.12371,0.692421769
Cluster-33358.12372,-0.067515283
Cluster-33358.12373,0.123337769
Cluster-33358.12375,-0.880641661
Cluster-33358.12380,-0.596250921
Cluster-33358.12382,0.138006705
Cluster-33358.12383,-0.142910603
Cluster-33358.12385,-0.808248742
Cluster-33358.12396,-0.382725526
Cluster-33358.12413,0.10909417
Cluster-33358.12426,-0.696908533
Cluster-33358.12434,0.670209207
Cluster-33358.12435,0.602879924
Cluster-33358.12436,-0.635655758
Cluster-33358.12443,1.423022031
Cluster-33358.12445,0.326819583
Cluster-33358.12451,0.200908624
Cluster-33358.12466,-0.706325555
Cluster-33358.12472,0.604159179
Cluster-33358.12491,-0.531807437
Cluster-33358.12493,-0.056346353
Cluster-33358.12494,2.058193999
Cluster-33358.12513,0.54293664
Cluster-33358.12517,-1.039171116
Cluster-33358.12522,1.022845004
Cluster-33358.12536,-1.050581355
Cluster-33358.12539,-0.822150204
Cluster-33358.12540,-0.580097985
Cluster-33358.12552,2.236631294
Cluster-33358.12604,-0.857503208
Cluster-33358.12605,0.316741984
Cluster-33358.12608,-0.651141222
Cluster-33358.12610,0.006578698
Cluster-33358.12624,-0.157524689
Cluster-33358.12625,1.246731881
Cluster-33358.12629,-2.001659149
Cluster-33358.12630,0.646943218
Cluster-33358.12643,-0.040207722
Cluster-33358.12650,-0.014266226
Cluster-33358.12661,-0.345486769
Cluster-33358.12687,0.42524372
Cluster-33358.12704,0.05007177
Cluster-33358.12710,0.135397839
Cluster-33358.12726,-1.223075408
Cluster-33358.12731,0.723094803
Cluster-33358.12733,-0.273368606
Cluster-33358.12735,0.476492974
Cluster-33358.12738,2.189647068
Cluster-33358.12757,0.848845993
Cluster-33358.12776,2.456234097
Cluster-33358.12778,0.439863974
Cluster-33358.12779,0.511635355
Cluster-33358.12780,1.753120579
Cluster-33358.12802,0.181351898
Cluster-33358.12806,-0.513279101
Cluster-33358.12844,1.652646081
Cluster-33358.12858,2.871537359
Cluster-33358.12863,-1.867562676
Cluster-33358.12872,-0.838997723
Cluster-33358.12873,-2.150956536
Cluster-33358.12882,0.422231528
Cluster-33358.12884,0.274160903
Cluster-33358.12907,-1.258423357
Cluster-33358.12911,0.77151746
Cluster-33358.12916,-0.894767487
Cluster-33358.12928,0.229797494
Cluster-33358.12933,-0.484650027
Cluster-33358.12936,0.14921081
Cluster-33358.12941,-0.222896506
Cluster-33358.12945,-0.391289344
Cluster-33358.12950,0.359053593
Cluster-33358.12954,-0.101346857
Cluster-33358.12958,0.701495348
Cluster-33358.12961,-1.234760888
Cluster-33358.12968,-0.050449224
Cluster-33358.12972,0.215232906
Cluster-33358.12974,-0.020478561
Cluster-33358.12975,-0.219884936
Cluster-33358.12976,1.537120307
Cluster-33358.12992,-0.344396854
Cluster-33358.13000,-0.653294545
Cluster-33358.13001,0.035669998
Cluster-33358.13002,2.296254119
Cluster-33358.13029,0.278140515
Cluster-33358.13036,-0.516920679
Cluster-33358.13046,-1.853561692
Cluster-33358.13070,0.118326738
Cluster-33358.13098,-1.04739605
Cluster-33358.13101,-1.052049622
Cluster-33358.13105,-0.831528199
Cluster-33358.13112,-0.3286021
Cluster-33358.13117,-2.217827915
Cluster-33358.13118,-0.595488171
Cluster-33358.13124,-0.546434499
Cluster-33358.13126,0.929289707
Cluster-33358.13133,1.666421996
Cluster-33358.13135,-0.124937342
Cluster-33358.13156,-0.059154666
Cluster-33358.13170,-0.181581814
Cluster-33358.13184,0.266642679
Cluster-33358.13205,0.610662056
Cluster-33358.13209,0.894706927
Cluster-33358.13212,-1.670155522
Cluster-33358.13221,1.546446654
Cluster-33358.13222,1.35842812
Cluster-33358.13226,0.491364542
Cluster-33358.13227,-0.470680824
Cluster-33358.13237,-0.663256268
Cluster-33358.13265,0.739947641
Cluster-33358.13276,1.975849999
Cluster-33358.13278,-0.684234787
Cluster-33358.13280,0.059243751
Cluster-33358.13281,-0.078556962
Cluster-33358.13283,0.011382493
Cluster-33358.13310,1.998270172
Cluster-33358.13336,1.11138501
Cluster-33358.13358,-0.314959986
Cluster-33358.13360,0.323019523
Cluster-33358.13362,0.725953647
Cluster-33358.13365,-0.317703576
Cluster-33358.13387,2.334400455
Cluster-33358.13416,-1.137137714
Cluster-33358.13433,0.238643112
Cluster-33358.13443,-1.611430995
Cluster-33358.13453,0.165534668
Cluster-33358.13478,-1.286272261
Cluster-33358.13480,-0.660213342
Cluster-33358.13484,-0.225763132
Cluster-33358.13489,-0.267702542
Cluster-33358.13492,0.108563003
Cluster-33358.13500,-0.033275844
Cluster-33358.13514,-1.538382524
Cluster-33358.13529,-1.169609732
Cluster-33358.13548,-0.329224573
Cluster-33358.13558,1.303535635
Cluster-33358.13603,1.126797136
Cluster-33358.13638,1.000143073
Cluster-33358.13663,-0.523198641
Cluster-33358.13750,0.797272962
Cluster-33358.13788,0.128996281
Cluster-33358.13824,0.963703342
Cluster-33358.13827,1.543218858
Cluster-33358.13848,-0.599175211
Cluster-33358.13882,0.546781159
Cluster-33358.13892,1.574279575
Cluster-33358.13898,1.432262361
Cluster-33358.13899,0.794938625
Cluster-33358.13924,-0.575446683
Cluster-33358.13928,1.472444266
Cluster-33358.13933,0.83521613
Cluster-33358.13963,0.44168693
Cluster-33358.13984,-0.521226273
Cluster-33358.13985,0.268183733
Cluster-33358.13990,0.120169976
Cluster-33358.13995,0.425884553
Cluster-33358.13998,-0.261241877
Cluster-33358.14013,-0.197074836
Cluster-33358.14015,0.691104873
Cluster-33358.14038,0.197798253
Cluster-33358.14039,2.017317407
Cluster-33358.14052,-1.004969231
