,stat
Cluster-33358.8028,0.567813734
Cluster-33358.8030,0.297496421
Cluster-33358.8035,0.373877531
Cluster-33358.8037,1.110577215
Cluster-33358.8041,1.085646818
Cluster-33358.8048,0.078722723
Cluster-33358.8052,0.098728291
Cluster-33358.8056,-1.159874542
Cluster-33358.8091,-0.573205267
Cluster-33358.8115,0.934523134
Cluster-33358.8118,0.614585127
Cluster-33358.8123,0.184864162
Cluster-33358.8125,-0.320708692
Cluster-33358.8156,-0.635246343
Cluster-33358.8159,-0.676922525
Cluster-33358.8161,-1.168799609
Cluster-33358.8168,-0.883360584
Cluster-33358.8203,-0.370566821
Cluster-33358.8204,-0.179346597
Cluster-33358.8206,0.38138448
Cluster-33358.8207,0.550803789
Cluster-33358.8208,1.030562999
Cluster-33358.8209,-0.164502037
Cluster-33358.8210,1.628730189
Cluster-33358.8214,0.590224786
Cluster-33358.8215,-0.011028158
Cluster-33358.8222,-0.206075339
Cluster-33358.8229,-0.19923479
Cluster-33358.8230,-0.247616718
Cluster-33358.8231,0.187105216
Cluster-33358.8232,1.130136395
Cluster-33358.8238,-0.003621759
Cluster-33358.8239,-0.435366524
Cluster-33358.8240,-0.636976056
Cluster-33358.8247,-0.843059532
Cluster-33358.8297,-1.419988827
Cluster-33358.8303,-1.1570237
Cluster-33358.8304,0.925470294
Cluster-33358.8318,0.095398479
Cluster-33358.8334,-0.209442862
Cluster-33358.8335,0.097172649
Cluster-33358.8377,0.683113144
Cluster-33358.8384,0.094071146
Cluster-33358.8400,0.29249058
Cluster-33358.8401,0.616108726
Cluster-33358.8402,-0.566335347
Cluster-33358.8407,0.269805859
Cluster-33358.8408,-0.211709991
Cluster-33358.8425,-0.55249272
Cluster-33358.8442,0.521445758
Cluster-33358.8444,0.284670201
Cluster-33358.8445,0.3481984
Cluster-33358.8531,-0.470182073
Cluster-33358.8550,-0.660975192
Cluster-33358.8552,-0.454092056
Cluster-33358.8568,0.394804949
Cluster-33358.8575,-0.000568523
Cluster-33358.8600,0.277010658
Cluster-33358.8610,-0.338680538
Cluster-33358.8611,-0.059831272
Cluster-33358.8638,-1.838735242
Cluster-33358.8656,-0.535791603
Cluster-33358.8660,-0.710753731
Cluster-33358.8682,-0.184139181
Cluster-33358.8683,0.263749764
Cluster-33358.8688,-1.422742591
Cluster-33358.8700,-1.076518743
Cluster-33358.8704,-0.117190776
Cluster-33358.8711,-0.962352989
Cluster-33358.8715,0.076533466
Cluster-33358.8748,-0.288081453
Cluster-33358.8752,-0.671437852
Cluster-33358.8771,-0.252848047
Cluster-33358.8773,2.223776552
Cluster-33358.8796,2.218513834
Cluster-33358.8803,-0.232078248
Cluster-33358.8829,-0.202770958
Cluster-33358.8831,-0.739328323
Cluster-33358.8839,-0.330309486
Cluster-33358.8841,-1.096435221
Cluster-33358.8846,-0.421187283
Cluster-33358.8849,-1.258837885
Cluster-33358.8902,1.282218252
Cluster-33358.8910,1.639139561
Cluster-33358.8922,0.42876969
Cluster-33358.8953,-0.936694896
Cluster-33358.8965,-0.046699317
Cluster-33358.8969,0.688032852
Cluster-33358.8982,-0.478934843
Cluster-33358.8991,0.560977017
Cluster-33358.9006,-0.605236952
Cluster-33358.9015,0.693064921
Cluster-33358.9022,-0.297712294
Cluster-33358.9039,-0.245920931
Cluster-33358.9041,0.759154455
Cluster-33358.9054,-0.522929191
Cluster-33358.9057,0.51834739
Cluster-33358.9061,1.039466302
Cluster-33358.9066,0.602852098
Cluster-33358.9072,0.864355579
Cluster-33358.9073,1.161816559
Cluster-33358.9075,1.447299118
Cluster-33358.9080,0.127958405
Cluster-33358.9085,-0.597787093
Cluster-33358.9087,1.571586616
Cluster-33358.9089,0.473196431
Cluster-33358.9123,-1.072775988
Cluster-33358.9135,-0.863453106
Cluster-33358.9147,0.477751984
Cluster-33358.9148,0.668380612
Cluster-33358.9150,-1.474204185
Cluster-33358.9157,-1.448439494
Cluster-33358.9160,1.755722106
Cluster-33358.9161,0.5775764
Cluster-33358.9163,-0.042543653
Cluster-33358.9169,-0.389505411
Cluster-33358.9173,1.048677414
Cluster-33358.9180,-0.289377752
Cluster-33358.9186,0.004114581
Cluster-33358.9188,-0.221044602
Cluster-33358.9217,0.978418244
Cluster-33358.9223,0.242310962
Cluster-33358.9243,1.667219801
Cluster-33358.9258,-1.396599985
Cluster-33358.9261,0.886535928
Cluster-33358.9267,-0.197984679
Cluster-33358.9269,1.108756155
Cluster-33358.9271,0.995417981
Cluster-33358.9273,-0.198227423
Cluster-33358.9294,1.224265242
Cluster-33358.9297,-0.218918755
Cluster-33358.9322,-0.507071306
Cluster-33358.9323,0.338992814
Cluster-33358.9324,0.829880144
Cluster-33358.9326,0.729336375
Cluster-33358.9348,0.229032459
Cluster-33358.9370,0.727415308
Cluster-33358.9383,0.458378226
Cluster-33358.9385,-1.341410455
Cluster-33358.9387,1.512913938
Cluster-33358.9389,-1.840527373
Cluster-33358.9391,-0.945636481
Cluster-33358.9395,-0.736993407
Cluster-33358.9419,0.131959231
Cluster-33358.9423,1.692773077
Cluster-33358.9426,0.116635324
Cluster-33358.9427,0.300551835
Cluster-33358.9491,1.457618841
Cluster-33358.9503,0.696941781
Cluster-33358.9526,0.835687572
Cluster-33358.9532,-0.761966661
Cluster-33358.9533,-0.866629659
Cluster-33358.9542,0.231340137
Cluster-33358.9549,0.00307109
Cluster-33358.9550,1.336954632
Cluster-33358.9554,0.757153806
Cluster-33358.9559,0.243327478
Cluster-33358.9597,0.340497941
Cluster-33358.9604,-0.529857211
Cluster-33358.9628,1.213390573
Cluster-33358.9629,0.202342089
Cluster-33358.9630,-1.052447412
Cluster-33358.9631,0.31531558
Cluster-33358.9643,0.023257735
Cluster-33358.9668,-1.474030073
Cluster-33358.9695,0.810730606
Cluster-33358.9699,0.081628288
Cluster-33358.9704,0.584901038
Cluster-33358.9705,-0.690711003
Cluster-33358.9706,1.078585684
Cluster-33358.9711,-1.018360984
Cluster-33358.9715,0.523226773
Cluster-33358.9726,-0.636125092
Cluster-33358.9727,-0.497274444
Cluster-33358.9728,0.430937833
Cluster-33358.9735,-0.847287881
Cluster-33358.9742,-0.180552824
Cluster-33358.9748,-1.609480438
Cluster-33358.9759,-1.49713545
Cluster-33358.9761,1.345476794
Cluster-33358.9763,-0.785513609
Cluster-33358.9764,-0.946908558
Cluster-33358.9796,-0.144718256
Cluster-33358.9819,1.025455256
Cluster-33358.9860,1.007097245
Cluster-33358.9867,0.783483687
Cluster-33358.9879,-0.72384773
Cluster-33358.9885,-0.629195124
Cluster-33358.9923,-0.592685433
Cluster-33358.9924,0.566538752
Cluster-33358.9931,-0.117980351
Cluster-33358.9938,-0.416846797
Cluster-33358.9940,1.253749661
Cluster-33358.9955,-0.881831745
Cluster-33358.9956,0.665467608
Cluster-33358.9964,-1.341445027
Cluster-33358.9977,0.243033479
Cluster-33358.9978,-0.696996586
Cluster-33358.9987,0.784531803
Cluster-33358.10011,1.719478388
Cluster-33358.10013,0.238228605
Cluster-33358.10055,-0.153711514
Cluster-33358.10057,-0.894606083
Cluster-33358.10059,-0.194981059
Cluster-33358.10061,0.344962555
Cluster-33358.10066,-0.661312931
Cluster-33358.10080,2.156379811
Cluster-33358.10091,-1.525114855
Cluster-33358.10095,0.866159735
Cluster-33358.10102,-0.1264504
Cluster-33358.10134,0.147172588
Cluster-33358.10139,1.835519552
Cluster-33358.10140,0.522243402
Cluster-33358.10147,-0.011274893
Cluster-33358.10171,0.196826501
Cluster-33358.10172,0.032878456
Cluster-33358.10173,0.24188594
Cluster-33358.10175,0.304826788
Cluster-33358.10177,0.347241835
Cluster-33358.10182,0.704308294
Cluster-33358.10202,-0.360785459
Cluster-33358.10220,-0.465862626
Cluster-33358.10230,0.539871018
Cluster-33358.10231,0.191275919
Cluster-33358.10233,-0.219175357
Cluster-33358.10240,0.677314094
Cluster-33358.10251,0.707104867
Cluster-33358.10282,-0.904709406
Cluster-33358.10289,0.517540116
Cluster-33358.10291,-0.393340307
Cluster-33358.10306,-0.686280064
Cluster-33358.10311,-1.06371067
Cluster-33358.10316,-1.144243748
Cluster-33358.10318,1.200055486
Cluster-33358.10319,-0.040041722
Cluster-33358.10339,0.798535177
Cluster-33358.10350,1.548099383
Cluster-33358.10377,1.175072724
Cluster-33358.10389,0.697638999
Cluster-33358.10401,0.218682159
Cluster-33358.10428,-1.09701386
Cluster-33358.10452,0.237770136
Cluster-33358.10459,-0.35328723
Cluster-33358.10465,0.24621263
Cluster-33358.10466,-0.705211256
Cluster-33358.10467,2.348241029
Cluster-33358.10482,0.504881228
Cluster-33358.10506,-0.604664102
Cluster-33358.10514,0.374388778
Cluster-33358.10519,-0.380793778
Cluster-33358.10526,-0.025773125
Cluster-33358.10546,0.040861504
Cluster-33358.10547,-0.458277891
Cluster-33358.10548,-0.132908248
Cluster-33358.10555,-0.465326998
Cluster-33358.10563,0.1600563
Cluster-33358.10566,-0.14087272
Cluster-33358.10583,-0.100505629
Cluster-33358.10588,1.887225353
Cluster-33358.10625,-0.052622761
Cluster-33358.10626,0.538427579
Cluster-33358.10649,-0.46315227
Cluster-33358.10650,-0.226521893
Cluster-33358.10654,-0.374278012
Cluster-33358.10657,0.309798552
Cluster-33358.10665,0.39416842
Cluster-33358.10673,0.15130182
Cluster-33358.10678,-0.549144891
Cluster-33358.10682,0.114828983
Cluster-33358.10686,-1.407959894
Cluster-33358.10710,-1.543950709
Cluster-33358.10726,0.260373098
Cluster-33358.10732,0.673901531
Cluster-33358.10754,0.16578279
Cluster-33358.10764,-1.599269072
Cluster-33358.10775,0.584976296
Cluster-33358.10791,-0.792059159
Cluster-33358.10828,0.1607335
Cluster-33358.10835,0.296379972
Cluster-33358.10839,-0.558205609
Cluster-33358.10840,0.470866058
Cluster-33358.10842,0.632288228
Cluster-33358.10847,-0.71111467
Cluster-33358.10862,2.13474254
Cluster-33358.10873,-0.749237946
Cluster-33358.10874,-1.140096437
Cluster-33358.10880,-0.208185169
Cluster-33358.10888,-0.469181076
Cluster-33358.10896,-0.157085443
Cluster-33358.10904,-0.460646685
Cluster-33358.10912,-0.309289787
Cluster-33358.10917,0.041683916
Cluster-33358.10924,-0.003814229
Cluster-33358.10927,0.351431995
Cluster-33358.10938,0.324105856
Cluster-33358.10939,0.193397678
Cluster-33358.10940,-0.882641788
Cluster-33358.10941,-0.887524901
Cluster-33358.10942,-0.784586588
Cluster-33358.10943,-2.149128964
Cluster-33358.10946,-0.774752955
Cluster-33358.10949,-0.47577356
Cluster-33358.10955,1.668615347
Cluster-33358.10960,0.547739126
Cluster-33358.10971,-0.688246474
Cluster-33358.10975,0.571591275
Cluster-33358.10991,-0.283699334
Cluster-33358.11008,0.75311881
Cluster-33358.11046,1.278822176
Cluster-33358.11065,0.238013103
Cluster-33358.11069,0.014767664
Cluster-33358.11085,0.09483567
Cluster-33358.11086,0.816803879
Cluster-33358.11090,0.555133122
Cluster-33358.11094,-1.633769229
Cluster-33358.11102,-0.106017081
Cluster-33358.11111,0.830765068
Cluster-33358.11129,0.796323756
Cluster-33358.11130,-0.127647644
Cluster-33358.11148,0.306924156
Cluster-33358.11152,-0.486488678
Cluster-33358.11155,-0.509757284
Cluster-33358.11157,0.51932642
Cluster-33358.11163,0.275592367
Cluster-33358.11166,-0.281926322
Cluster-33358.11198,1.16497598
Cluster-33358.11202,-0.346347937
Cluster-33358.11204,-0.727898786
Cluster-33358.11207,-0.898109339
Cluster-33358.11209,-0.341384363
Cluster-33358.11210,-0.324268009
Cluster-33358.11235,0.506205587
Cluster-33358.11238,0.507657702
Cluster-33358.11260,-0.077020577
Cluster-33358.11263,0.352585341
Cluster-33358.11314,-0.346543387
Cluster-33358.11331,-0.420381618
Cluster-33358.11337,0.696212699
Cluster-33358.11342,1.694586283
Cluster-33358.11356,-0.954407544
Cluster-33358.11357,0.804817937
Cluster-33358.11358,1.503688183
Cluster-33358.11359,0.497765657
Cluster-33358.11364,0.725402206
Cluster-33358.11439,-0.327440072
Cluster-33358.11463,0.282800145
Cluster-33358.11469,0.791059946
Cluster-33358.11472,-1.391079018
Cluster-33358.11475,1.261824107
Cluster-33358.11487,-0.651793548
Cluster-33358.11490,0.406257632
Cluster-33358.11497,-0.288469254
Cluster-33358.11506,0.764330651
Cluster-33358.11513,-0.113260652
Cluster-33358.11520,-1.002337195
Cluster-33358.11533,-1.569044013
Cluster-33358.11545,0.873346864
Cluster-33358.11547,0.201317142
Cluster-33358.11583,0.307053664
Cluster-33358.11590,-0.786828971
Cluster-33358.11591,-0.560189538
Cluster-33358.11592,-0.176403196
Cluster-33358.11615,-0.640036522
Cluster-33358.11616,1.041633528
Cluster-33358.11617,-0.315594555
Cluster-33358.11626,-0.188085909
Cluster-33358.11641,-0.978312307
Cluster-33358.11645,-0.276139136
Cluster-33358.11649,0.086941822
Cluster-33358.11659,-0.403592329
Cluster-33358.11663,0.992767948
Cluster-33358.11680,0.089153241
Cluster-33358.11693,1.053309206
Cluster-33358.11698,-1.531819172
Cluster-33358.11706,-0.926751672
Cluster-33358.11709,-0.276096087
Cluster-33358.11742,1.104909243
Cluster-33358.11749,-0.951239274
Cluster-33358.11759,-0.709297359
Cluster-33358.11769,0.710151809
Cluster-33358.11771,1.508678898
Cluster-33358.11778,0.124431522
Cluster-33358.11791,0.32583334
Cluster-33358.11801,-1.323025154
Cluster-33358.11803,-0.988243724
Cluster-33358.11804,-0.246444923
Cluster-33358.11808,0.115391717
Cluster-33358.11829,0.656565679
Cluster-33358.11833,0.186415874
Cluster-33358.11836,1.485822055
Cluster-33358.11839,1.034609336
Cluster-33358.11841,-2.060680553
Cluster-33358.11857,0.044812533
Cluster-33358.11866,-0.512139914
Cluster-33358.11869,-1.317703095
Cluster-33358.11872,0.082890947
Cluster-33358.11889,-2.205775632
Cluster-33358.11900,0.070189847
Cluster-33358.11903,0.104737306
Cluster-33358.11906,0.201586097
Cluster-33358.11908,0.460379294
Cluster-33358.11927,1.472657881
Cluster-33358.11931,-0.592385861
Cluster-33358.11943,1.320373062
Cluster-33358.11945,-0.216601004
Cluster-33358.11946,0.344671906
Cluster-33358.11962,1.389763643
Cluster-33358.11970,0.861196029
Cluster-33358.11978,0.276076934
Cluster-33358.11979,0.078451745
Cluster-33358.11985,-0.70770018
Cluster-33358.11994,0.163493115
Cluster-33358.11996,1.288165899
Cluster-33358.12007,-0.998680717
Cluster-33358.12020,-1.567090132
Cluster-33358.12025,-0.915672294
Cluster-33358.12026,-1.163913109
Cluster-33358.12028,-0.050635867
Cluster-33358.12029,0.747400498
Cluster-33358.12045,0.575043092
Cluster-33358.12052,0.556448581
Cluster-33358.12063,-0.011920171
Cluster-33358.12064,-0.410562187
Cluster-33358.12071,0.13761239
Cluster-33358.12079,0.009654097
Cluster-33358.12081,-0.497265872
Cluster-33358.12085,-0.488998127
Cluster-33358.12091,-0.470962592
Cluster-33358.12097,0.199967688
Cluster-33358.12098,-1.743056837
Cluster-33358.12099,-0.43900535
Cluster-33358.12107,-0.664669067
Cluster-33358.12124,-0.758193041
Cluster-33358.12145,0.08760278
Cluster-33358.12165,0.239612128
Cluster-33358.12188,-1.756709688
Cluster-33358.12194,-0.148693412
Cluster-33358.12206,-0.43583632
Cluster-33358.12228,0.399054008
Cluster-33358.12243,0.152808888
Cluster-33358.12252,0.394063945
Cluster-33358.12280,-0.763678033
Cluster-33358.12291,0.878357558
Cluster-33358.12293,1.58270146
Cluster-33358.12297,-0.232499532
Cluster-33358.12318,-0.299721652
Cluster-33358.12320,-0.484362039
Cluster-33358.12323,0.335352085
Cluster-33358.12336,-0.086207017
Cluster-33358.12337,1.433540764
Cluster-33358.12338,1.385579268
Cluster-33358.12339,1.259184044
Cluster-33358.12340,-0.081216681
Cluster-33358.12341,-0.173103373
Cluster-33358.12347,-0.44847705
Cluster-33358.12356,0.845731597
Cluster-33358.12357,0.514196627
Cluster-33358.12363,0.688640994
Cluster-33358.12369,0.073934094
Cluster-33358.12371,0.05217171
Cluster-33358.12372,0.236508183
Cluster-33358.12373,0.077752357
Cluster-33358.12375,-1.067721602
Cluster-33358.12380,-0.56307515
Cluster-33358.12382,-0.026889463
Cluster-33358.12383,-0.199139177
Cluster-33358.12385,-0.801827906
Cluster-33358.12396,-0.036269877
Cluster-33358.12413,0.503713529
Cluster-33358.12426,-0.538298793
Cluster-33358.12434,0.780416779
Cluster-33358.12435,-0.180343853
Cluster-33358.12436,-0.33206491
Cluster-33358.12443,1.475971668
Cluster-33358.12445,-0.010694908
Cluster-33358.12451,0.626902943
Cluster-33358.12466,-0.386622069
Cluster-33358.12472,0.715953392
Cluster-33358.12491,-0.592495036
Cluster-33358.12493,-0.025195378
Cluster-33358.12494,1.725890478
Cluster-33358.12513,0.791871883
Cluster-33358.12517,-1.138292872
Cluster-33358.12522,0.821417769
Cluster-33358.12536,-0.847056212
Cluster-33358.12539,-0.472923246
Cluster-33358.12540,-0.532181184
Cluster-33358.12552,1.142190775
Cluster-33358.12604,-0.483054688
Cluster-33358.12605,0.489820037
Cluster-33358.12608,-0.480039018
Cluster-33358.12610,0.137319031
Cluster-33358.12624,-0.20408457
Cluster-33358.12625,-0.300518436
Cluster-33358.12629,-1.663887138
Cluster-33358.12630,0.804617604
Cluster-33358.12643,-0.012541232
Cluster-33358.12650,0.414660611
Cluster-33358.12661,0.210530601
Cluster-33358.12687,-0.227952322
Cluster-33358.12704,0.185036214
Cluster-33358.12710,0.315046376
Cluster-33358.12726,-0.866592699
Cluster-33358.12731,0.888638494
Cluster-33358.12733,-0.080013198
Cluster-33358.12735,-0.2099749
Cluster-33358.12738,2.427025293
Cluster-33358.12757,0.842117949
Cluster-33358.12776,1.806998687
Cluster-33358.12778,0.404455746
Cluster-33358.12779,0.530457963
Cluster-33358.12780,1.880114999
Cluster-33358.12802,-0.331125722
Cluster-33358.12806,-0.781583371
Cluster-33358.12844,1.891737862
Cluster-33358.12858,2.357972398
Cluster-33358.12863,-1.196007498
Cluster-33358.12872,-0.229713696
Cluster-33358.12873,-1.561529542
Cluster-33358.12882,0.156003561
Cluster-33358.12884,0.44206777
Cluster-33358.12907,-0.782969291
Cluster-33358.12911,0.797730566
Cluster-33358.12916,-0.501571245
Cluster-33358.12928,0.483038433
Cluster-33358.12933,-1.080628718
Cluster-33358.12936,-0.524199277
Cluster-33358.12941,-0.280658863
Cluster-33358.12945,-0.144661741
Cluster-33358.12950,0.010706668
Cluster-33358.12954,-0.1388132
Cluster-33358.12958,0.738185799
Cluster-33358.12961,-1.314000044
Cluster-33358.12968,-0.313163758
Cluster-33358.12972,0.136625814
Cluster-33358.12974,0.23741367
Cluster-33358.12975,0.288383861
Cluster-33358.12976,0.811317835
Cluster-33358.12992,0.012704342
Cluster-33358.13000,-0.823447266
Cluster-33358.13001,-0.100873332
Cluster-33358.13002,1.273794063
Cluster-33358.13029,0.568572437
Cluster-33358.13036,-0.165442038
Cluster-33358.13046,-1.587453584
Cluster-33358.13070,0.067132135
Cluster-33358.13098,-0.954999229
Cluster-33358.13101,-1.251759691
Cluster-33358.13105,-0.732849128
Cluster-33358.13112,-0.056475855
Cluster-33358.13117,-2.16930412
Cluster-33358.13118,-0.210817115
Cluster-33358.13124,-0.040079847
Cluster-33358.13126,0.417874299
Cluster-33358.13133,1.775171998
Cluster-33358.13135,-0.072331365
Cluster-33358.13156,0.224180667
Cluster-33358.13170,-0.146724882
Cluster-33358.13184,-0.300910142
Cluster-33358.13205,0.448651056
Cluster-33358.13209,0.978402023
Cluster-33358.13212,-1.39278491
Cluster-33358.13221,1.111405858
Cluster-33358.13222,1.545485803
Cluster-33358.13226,0.374147217
Cluster-33358.13227,-0.279179367
Cluster-33358.13237,-0.682098153
Cluster-33358.13265,0.90018636
Cluster-33358.13276,2.157278364
Cluster-33358.13278,-0.564579308
Cluster-33358.13280,-0.081718178
Cluster-33358.13281,0.477526126
Cluster-33358.13283,0.336687366
Cluster-33358.13310,1.902573903
Cluster-33358.13336,1.228787604
Cluster-33358.13358,-0.22207433
Cluster-33358.13360,-0.043649698
Cluster-33358.13362,0.358261136
Cluster-33358.13365,-0.1142511
Cluster-33358.13387,2.507108176
Cluster-33358.13416,-1.371518009
Cluster-33358.13433,-0.243850654
Cluster-33358.13443,-1.410513085
Cluster-33358.13453,0.192229749
Cluster-33358.13478,-0.923602528
Cluster-33358.13480,-1.183486702
Cluster-33358.13484,-0.018819313
Cluster-33358.13489,-1.154941703
Cluster-33358.13492,0.386608945
Cluster-33358.13500,0.581160437
Cluster-33358.13514,-1.685167318
Cluster-33358.13529,-1.86053432
Cluster-33358.13548,0.243524952
Cluster-33358.13558,1.155735309
Cluster-33358.13603,0.406331033
Cluster-33358.13638,0.268946897
Cluster-33358.13663,-0.402960083
Cluster-33358.13750,0.584956166
Cluster-33358.13788,0.311074947
Cluster-33358.13824,-0.102538952
Cluster-33358.13827,1.417071861
Cluster-33358.13848,0.423992925
Cluster-33358.13882,0.527058851
Cluster-33358.13892,1.674327337
Cluster-33358.13898,1.490927176
Cluster-33358.13899,0.839104251
Cluster-33358.13924,-0.696184233
Cluster-33358.13928,0.762127323
Cluster-33358.13933,0.589316419
Cluster-33358.13963,0.329812541
Cluster-33358.13984,-0.520170704
Cluster-33358.13985,0.283034342
Cluster-33358.13990,0.108168478
Cluster-33358.13995,0.382855719
Cluster-33358.13998,0.083278932
Cluster-33358.14013,0.008398924
Cluster-33358.14015,0.90292543
Cluster-33358.14038,0.64237109
Cluster-33358.14039,1.501417964
Cluster-33358.14052,-1.036995212
Cluster-33358.14055,0.764339936
Cluster-33358.14069,-0.205535661
Cluster-33358.14080,1.438438379
Cluster-33358.14107,-0.689821739
Cluster-33358.14123,1.095235546
Cluster-33358.14126,1.756053548
Cluster-33358.14140,-0.039565947
Cluster-33358.14141,-1.048693834
Cluster-33358.14151,-0.947875469
Cluster-33358.14152,0.079953555
Cluster-33358.14180,-1.31635375
Cluster-33358.14202,0.10419741
Cluster-33358.14213,-0.592906919
Cluster-33358.14221,-0.924848317
Cluster-33358.14265,0.094378913
Cluster-33358.14291,1.603056
Cluster-33358.14314,0.046138965
Cluster-33358.14360,1.702060345
Cluster-33358.14361,0.857853905
Cluster-33358.14362,0.306910676
Cluster-33358.14366,-0.132745627
Cluster-33358.14373,-0.161467768
Cluster-33358.14374,-0.36941347
Cluster-33358.14383,-0.54253934
Cluster-33358.14411,-1.177749288
Cluster-33358.14415,-0.008323872
Cluster-33358.14419,0.094688111
Cluster-33358.14447,0.162173121
Cluster-33358.14475,0.284308615
Cluster-33358.14476,0.32642899
Cluster-33358.14499,-0.368508993
Cluster-33358.14513,-0.843674746
Cluster-33358.14521,0.479630149
Cluster-33358.14558,0.008513218
Cluster-33358.14612,1.169016308
Cluster-33358.14637,-0.487601669
Cluster-33358.14664,0.247903162
Cluster-33358.14681,-0.511301508
Cluster-33358.14690,-1.376087716
Cluster-33358.14701,0.91032066
Cluster-33358.14709,-0.219911751
Cluster-33358.14729,0.129207814
Cluster-33358.14731,-0.686638319
Cluster-33358.14733,1.232460837
Cluster-33358.14734,-0.659537019
Cluster-33358.14736,-0.500800038
Cluster-33358.14747,1.251284275
Cluster-33358.14773,-0.062833882
Cluster-33358.14817,-1.925136889
Cluster-33358.14852,0.051738904
Cluster-33358.14854,0.683778803
Cluster-33358.14874,-0.275604403
Cluster-33358.14890,-1.414264386
Cluster-33358.14906,0.514787047
Cluster-33358.14927,-0.00900128
Cluster-33358.14963,0.58695295
Cluster-33358.15016,-0.089866147
Cluster-33358.15020,0.705486602
Cluster-33358.15022,-0.106144207
Cluster-33358.15025,2.080878282
Cluster-33358.15065,-0.101487019
Cluster-33358.15073,0.55945537
Cluster-33358.15111,0.0793746
Cluster-33358.15112,1.364438149
Cluster-33358.15130,0.525628221
Cluster-33358.15137,-1.479732464
Cluster-33358.15138,0.06442517
Cluster-33358.15145,0.142056786
Cluster-33358.15147,0.624148544
Cluster-33358.15151,-0.216205679
Cluster-33358.15156,-1.123988014
Cluster-33358.15166,0.746874611
Cluster-33358.15170,-0.704482211
Cluster-33358.15182,-0.937307355
Cluster-33358.15184,1.858077756
Cluster-33358.15189,-0.186666873
Cluster-33358.15191,-0.26917213
Cluster-33358.15193,0.555743945
Cluster-33358.15196,0.902583115
Cluster-33358.15199,-0.859111886
Cluster-33358.15200,0.552949574
Cluster-33358.15209,-0.08487919
Cluster-33358.15210,-0.396078653
Cluster-33358.15247,0.481289763
Cluster-33358.15254,-0.219187737
Cluster-33358.15257,0.575733109
Cluster-33358.15328,-0.661782799
Cluster-33358.15332,-0.501108888
Cluster-33358.15334,1.220845677
Cluster-33358.15342,0.830668802
Cluster-33358.15362,0.317880475
Cluster-33358.15386,-0.560225377
Cluster-33358.15394,0.242646953
Cluster-33358.15421,0.785459401
Cluster-33358.15426,0.828633218
Cluster-33358.15448,0.059002005
Cluster-33358.15485,-0.840529873
Cluster-33358.15497,0.59742051
Cluster-33358.15510,0.207037039
Cluster-33358.15516,0.015209651
Cluster-33358.15518,-0.083647093
Cluster-33358.15520,0.214314519
Cluster-33358.15524,-1.334736292
Cluster-33358.15555,-0.174037264
Cluster-33358.15562,-0.801193461
Cluster-33358.15572,-0.279760859
Cluster-33358.15574,-0.637260336
Cluster-33358.15584,-0.665748587
Cluster-33358.15591,-0.120841383
Cluster-33358.15614,-1.411096969
Cluster-33358.15621,0.269297117
Cluster-33358.15628,0.678324813
Cluster-33358.15653,-0.091648253
Cluster-33358.15668,-1.625026848
Cluster-33358.15682,0.207352359
Cluster-33358.15711,-1.053920516
Cluster-33358.15712,-3.09743809
Cluster-33358.15719,1.995651873
Cluster-33358.15754,0.186302886
Cluster-33358.15758,1.308543443
Cluster-33358.15762,-0.469429169
Cluster-33358.15765,1.368200346
Cluster-33358.15819,1.034972266
Cluster-33358.15822,-0.692181681
Cluster-33358.15823,-1.072024558
Cluster-33358.15825,0.017232212
Cluster-33358.15829,0.050976594
Cluster-33358.15832,-1.756616396
Cluster-33358.15841,-2.454612278
Cluster-33358.15848,-1.399113797
Cluster-33358.15849,-1.096058994
Cluster-33358.15850,0.210980082
Cluster-33358.15851,-0.087389964
Cluster-33358.15855,1.89127659
Cluster-33358.15861,0.673743757
Cluster-33358.15863,-0.854064212
Cluster-33358.15876,0.181644248
Cluster-33358.15880,-0.94431435
Cluster-33358.15885,1.950954698
Cluster-33358.15887,1.497194865
Cluster-33358.15891,0.232231457
Cluster-33358.15893,-1.169521771
Cluster-33358.15899,1.755346448
Cluster-33358.15900,2.39134163
Cluster-33358.15912,1.757991177
Cluster-33358.15924,0.57585872
Cluster-33358.15951,-1.125654401
Cluster-33358.15962,1.494526544
Cluster-33358.15964,0.88148807
Cluster-33358.15968,-0.215560814
Cluster-33358.15980,-2.539100046
Cluster-33358.15981,0.711612661
Cluster-33358.15986,0.1441571
Cluster-33358.15990,0.185690205
Cluster-33358.15991,-0.215014065
Cluster-33358.15994,-0.247915124
Cluster-33358.16016,-0.452703178
Cluster-33358.16020,0.672821034
Cluster-33358.16037,-0.068502637
Cluster-33358.16063,1.606247698
Cluster-33358.16071,-1.969132552
Cluster-33358.16086,-1.772412533
Cluster-33358.16088,0.727521689
Cluster-33358.16091,2.565926373
Cluster-33358.16105,-0.547504457
Cluster-33358.16114,0.642143869
Cluster-33358.16129,0.195959574
Cluster-33358.16140,0.476749662
Cluster-33358.16165,2.111048823
Cluster-33358.16188,-0.179140133
Cluster-33358.16203,0.330156328
Cluster-33358.16207,0.334012072
Cluster-33358.16264,0.093944359
Cluster-33358.16268,-0.804908597
Cluster-33358.16277,-1.123182204
Cluster-33358.16281,0.782348608
Cluster-33358.16290,-0.283550785
Cluster-33358.16313,0.191106452
Cluster-33358.16345,0.441365889
Cluster-33358.16357,-0.386623401
