,stat
Cluster-33358.8206,-0.001230704
Cluster-33358.8207,0.028948432
Cluster-33358.8208,0.232842303
Cluster-33358.8209,0.103859971
Cluster-33358.8210,0.411589153
Cluster-33358.8214,1.172813584
Cluster-33358.8215,2.903527829
Cluster-33358.8222,0.053484043
Cluster-33358.8229,3.091575206
Cluster-33358.8230,0.075561293
Cluster-33358.8231,-0.003088204
Cluster-33358.8232,0.2275666
Cluster-33358.8238,0.647597059
Cluster-33358.8239,0.049644569
Cluster-33358.8240,0.605826214
Cluster-33358.8247,0.496247057
Cluster-33358.8297,0.469552623
Cluster-33358.8303,-0.161575116
Cluster-33358.8304,0.430683939
Cluster-33358.8318,0.235505429
Cluster-33358.8334,0.039457442
Cluster-33358.8335,0.003677627
Cluster-33358.8377,0.144344945
Cluster-33358.8384,-1.77E-05
Cluster-33358.8400,0.101774544
Cluster-33358.8401,0.000105875
Cluster-33358.8402,0.520503597
Cluster-33358.8407,0.001995837
Cluster-33358.8408,0.450617144
Cluster-33358.8425,0.047861813
Cluster-33358.8442,0.579333744
Cluster-33358.8444,1.403880631
Cluster-33358.8445,0.013556228
Cluster-33358.8531,0.102847839
Cluster-33358.8550,0.275589191
Cluster-33358.8552,1.321940495
Cluster-33358.8568,-0.000392441
Cluster-33358.8575,0.001495128
Cluster-33358.8600,0.029496603
Cluster-33358.8610,0.11976146
Cluster-33358.8611,0.063738367
Cluster-33358.8638,0.697829409
Cluster-33358.8656,0.224503442
Cluster-33358.8660,2.439723609
Cluster-33358.8682,0.705514544
Cluster-33358.8683,0.550792423
Cluster-33358.8688,1.127018833
Cluster-33358.8700,0.50484366
Cluster-33358.8704,-0.005672337
Cluster-33358.8711,0.048015183
Cluster-33358.8715,0.839651196
Cluster-33358.8748,0.007222417
Cluster-33358.8752,0.087624467
Cluster-33358.8771,-0.001797116
Cluster-33358.8773,0.518445744
Cluster-33358.8796,0.447680148
Cluster-33358.8803,0.002679293
Cluster-33358.8829,2.864078764
Cluster-33358.8831,1.068102474
Cluster-33358.8839,0.003488525
Cluster-33358.8841,1.229254833
Cluster-33358.8846,0.564122451
Cluster-33358.8849,0.251405742
Cluster-33358.8902,3.767826839
Cluster-33358.8910,0.045689815
Cluster-33358.8922,0.015589911
Cluster-33358.8953,0.021064346
Cluster-33358.8965,0.032239787
Cluster-33358.8969,0.098510945
Cluster-33358.8982,0.935170505
Cluster-33358.8991,0.074113804
Cluster-33358.9006,0.305609524
Cluster-33358.9015,0.015766321
Cluster-33358.9022,0.566142467
Cluster-33358.9039,0.203353681
Cluster-33358.9041,0.02721295
Cluster-33358.9054,0.017760686
Cluster-33358.9057,0.003373802
Cluster-33358.9061,1.845212646
Cluster-33358.9066,0.026505588
Cluster-33358.9072,0.798466017
Cluster-33358.9073,0.18203873
Cluster-33358.9075,0.104457005
Cluster-33358.9080,-0.008519237
Cluster-33358.9085,1.34364774
Cluster-33358.9087,1.323001033
Cluster-33358.9089,0.462506665
Cluster-33358.9123,0.009531276
Cluster-33358.9135,0.235826062
Cluster-33358.9147,0.250995371
Cluster-33358.9148,0.002794419
Cluster-33358.9150,0.112390384
Cluster-33358.9157,13.29446361
Cluster-33358.9160,0.026497264
Cluster-33358.9161,-0.00260377
Cluster-33358.9163,0.202689625
Cluster-33358.9169,-0.002577028
Cluster-33358.9173,3.573618515
Cluster-33358.9180,0.392515641
Cluster-33358.9186,0.079099157
Cluster-33358.9188,0.013831755
Cluster-33358.9217,0.883352101
Cluster-33358.9223,0.18678912
Cluster-33358.9243,0.579757242
Cluster-33358.9258,0.127300689
Cluster-33358.9261,0.053055494
Cluster-33358.9267,0.739934339
Cluster-33358.9269,0.000998153
Cluster-33358.9271,0.026339413
Cluster-33358.9273,0.192682615
Cluster-33358.9294,0.011085689
Cluster-33358.9297,0.428337673
Cluster-33358.9322,1.145461447
Cluster-33358.9323,0.053220239
Cluster-33358.9324,0.705755183
Cluster-33358.9326,-0.00091153
Cluster-33358.9348,1.556188285
Cluster-33358.9370,4.398096922
Cluster-33358.9383,0.047541308
Cluster-33358.9385,0.078244352
Cluster-33358.9387,1.084085145
Cluster-33358.9389,0.008923484
Cluster-33358.9391,0.011984424
Cluster-33358.9395,0.479719375
Cluster-33358.9419,0.029818778
Cluster-33358.9423,-0.041331802
Cluster-33358.9426,0.113304727
Cluster-33358.9427,1.347582328
Cluster-33358.9491,0.602726815
Cluster-33358.9503,0.930728424
Cluster-33358.9526,0.231061016
Cluster-33358.9532,0.22202452
Cluster-33358.9533,0.562929192
Cluster-33358.9542,3.593728829
Cluster-33358.9549,0.832232766
Cluster-33358.9550,0.029735288
Cluster-33358.9554,1.25337023
Cluster-33358.9559,1.779406548
Cluster-33358.9597,1.206050805
Cluster-33358.9604,0.005331105
Cluster-33358.9628,0.616533318
Cluster-33358.9629,0.43673996
Cluster-33358.9630,0.503474616
Cluster-33358.9631,0.260569704
Cluster-33358.9643,0.582113527
Cluster-33358.9668,1.185311886
Cluster-33358.9695,0.253524157
Cluster-33358.9699,0.810795476
Cluster-33358.9704,1.035908198
Cluster-33358.9705,1.816169439
Cluster-33358.9706,0.005286061
Cluster-33358.9711,0.045922178
Cluster-33358.9715,0.138491941
Cluster-33358.9726,0.065720026
Cluster-33358.9727,0.019251222
Cluster-33358.9728,0.209736521
Cluster-33358.9735,0.465706883
Cluster-33358.9742,0.684579328
Cluster-33358.9748,2.370161869
Cluster-33358.9759,0.172939197
Cluster-33358.9761,1.621258308
Cluster-33358.9763,0.200036527
Cluster-33358.9764,0.205407825
Cluster-33358.9796,0.0583149
Cluster-33358.9819,0.015375698
Cluster-33358.9860,0.15854901
Cluster-33358.9867,2.820522607
Cluster-33358.9879,0.109746049
Cluster-33358.9885,0.267301701
Cluster-33358.9923,0.14403317
Cluster-33358.9924,0.002186568
Cluster-33358.9931,0.01009251
Cluster-33358.9938,0.17015511
Cluster-33358.9940,-0.002985063
Cluster-33358.9955,1.139872603
Cluster-33358.9956,0.004990769
Cluster-33358.9964,0.003347391
Cluster-33358.9977,-0.002415458
Cluster-33358.9978,4.908273632
Cluster-33358.9987,0.318037582
Cluster-33358.10011,0.231940697
Cluster-33358.10013,0.132972333
Cluster-33358.10055,0.102324118
Cluster-33358.10057,0.842802537
Cluster-33358.10059,0.671365778
Cluster-33358.10061,0.146823092
Cluster-33358.10066,0.643635187
Cluster-33358.10080,2.067051291
Cluster-33358.10091,2.639903001
Cluster-33358.10095,0.410617758
Cluster-33358.10102,0.290817954
Cluster-33358.10134,0.121955249
Cluster-33358.10139,1.941589133
Cluster-33358.10140,0.3889833
Cluster-33358.10147,0.597510357
Cluster-33358.10171,0.914337964
Cluster-33358.10172,2.299788017
Cluster-33358.10173,0.80281198
Cluster-33358.10175,0.051583413
Cluster-33358.10177,0.497337951
Cluster-33358.10182,0.058968562
Cluster-33358.10202,1.457864013
Cluster-33358.10220,0.235438056
Cluster-33358.10230,1.324871174
Cluster-33358.10231,0.427599206
Cluster-33358.10233,0.064699908
Cluster-33358.10240,1.262055477
Cluster-33358.10251,0.379592854
Cluster-33358.10282,0.626788978
Cluster-33358.10289,0.051906581
Cluster-33358.10291,0.183385144
Cluster-33358.10306,0.047887647
Cluster-33358.10311,0.19526979
Cluster-33358.10316,0.142807871
Cluster-33358.10318,0.494367793
Cluster-33358.10319,0.691118003
Cluster-33358.10339,1.055267829
Cluster-33358.10350,0.235495971
Cluster-33358.10377,0.157494389
Cluster-33358.10389,0.559791122
Cluster-33358.10401,0.120100438
Cluster-33358.10428,0.11414151
Cluster-33358.10452,0.53624852
Cluster-33358.10459,1.411228905
Cluster-33358.10465,0.576253368
Cluster-33358.10466,0.337001648
Cluster-33358.10467,2.147625564
Cluster-33358.10482,0.789117474
Cluster-33358.10506,0.563929441
Cluster-33358.10514,0.86932275
Cluster-33358.10519,0.076783838
Cluster-33358.10526,5.400224823
Cluster-33358.10546,0.328277468
Cluster-33358.10547,0.048494356
Cluster-33358.10548,0.007336284
Cluster-33358.10555,0.575163611
Cluster-33358.10563,0.067741002
Cluster-33358.10566,2.482884485
Cluster-33358.10583,0.183701445
Cluster-33358.10588,0.20709354
Cluster-33358.10625,0.474992477
Cluster-33358.10626,0.423682564
Cluster-33358.10649,0.323954802
Cluster-33358.10650,0.283306795
Cluster-33358.10654,-0.00616595
Cluster-33358.10657,0.133303522
Cluster-33358.10665,1.107962491
Cluster-33358.10673,0.030624229
Cluster-33358.10678,0.193736452
Cluster-33358.10682,0.585446741
Cluster-33358.10686,0.486323741
Cluster-33358.10710,0.400909867
Cluster-33358.10726,0.125985848
Cluster-33358.10732,0.077947203
Cluster-33358.10754,0.016762244
Cluster-33358.10764,1.91275627
Cluster-33358.10775,1.180894992
Cluster-33358.10791,0.186726883
Cluster-33358.10828,0.960197248
Cluster-33358.10835,-0.004178253
Cluster-33358.10839,0.708410348
Cluster-33358.10840,0.021057923
Cluster-33358.10842,0.766522853
Cluster-33358.10847,0.181830565
Cluster-33358.10862,0.207495949
Cluster-33358.10873,0.574353943
Cluster-33358.10874,1.475797695
Cluster-33358.10880,0.246324239
Cluster-33358.10888,0.219431535
Cluster-33358.10896,0.042782704
Cluster-33358.10904,0.072207458
Cluster-33358.10912,2.235178273
Cluster-33358.10917,0.011679737
Cluster-33358.10924,0.027364405
Cluster-33358.10927,1.439167752
Cluster-33358.10938,0.740029323
Cluster-33358.10939,1.175357135
Cluster-33358.10940,0.391279684
Cluster-33358.10941,0.195832497
Cluster-33358.10942,0.09916721
Cluster-33358.10943,-0.003151564
Cluster-33358.10946,1.924616371
Cluster-33358.10949,-0.002522945
Cluster-33358.10955,1.330182833
Cluster-33358.10960,0.017235116
Cluster-33358.10971,0.219329747
Cluster-33358.10975,0.001489637
Cluster-33358.10991,0.001598079
Cluster-33358.11008,1.618626136
Cluster-33358.11046,0.000130814
Cluster-33358.11065,0.048771998
Cluster-33358.11069,0.026283858
Cluster-33358.11085,1.66E-05
Cluster-33358.11086,0.037980846
Cluster-33358.11090,-0.063299288
Cluster-33358.11094,-0.00180322
Cluster-33358.11102,0.165214868
Cluster-33358.11111,0.045322741
Cluster-33358.11129,-0.000460025
Cluster-33358.11130,2.898478902
Cluster-33358.11148,0.279181461
Cluster-33358.11152,2.21070395
Cluster-33358.11155,-0.003532856
Cluster-33358.11157,0.026926413
Cluster-33358.11163,1.457535369
Cluster-33358.11166,0.787531887
Cluster-33358.11198,-0.000186706
Cluster-33358.11202,1.520396367
Cluster-33358.11204,0.106537402
Cluster-33358.11207,0.127846371
Cluster-33358.11209,1.558330042
Cluster-33358.11210,4.58E-05
Cluster-33358.11235,0.03321619
Cluster-33358.11238,0.013987002
Cluster-33358.11260,4.046905346
Cluster-33358.11263,0.325900985
Cluster-33358.11314,1.09808862
Cluster-33358.11331,-0.000960635
Cluster-33358.11337,0.581960396
Cluster-33358.11342,0.011210164
Cluster-33358.11356,0.090822764
Cluster-33358.11357,1.270194498
Cluster-33358.11358,0.290721268
Cluster-33358.11359,1.519502424
Cluster-33358.11364,0.19913559
Cluster-33358.11439,-0.002670554
Cluster-33358.11463,0.100871851
Cluster-33358.11469,0.034175218
Cluster-33358.11472,0.429780472
Cluster-33358.11475,0.015154593
Cluster-33358.11487,0.15677796
Cluster-33358.11490,0.03169266
Cluster-33358.11497,1.417196362
Cluster-33358.11506,1.821327014
Cluster-33358.11513,0.000207056
Cluster-33358.11520,-0.003697804
Cluster-33358.11533,0.231578499
Cluster-33358.11545,0.129183982
Cluster-33358.11547,0.071871533
Cluster-33358.11583,0.297249887
Cluster-33358.11590,0.932690395
Cluster-33358.11591,0.029600783
Cluster-33358.11592,0.058536585
Cluster-33358.11615,1.644676513
Cluster-33358.11616,1.061329145
Cluster-33358.11617,0.587011936
Cluster-33358.11626,0.585525242
Cluster-33358.11641,0.24098755
Cluster-33358.11645,0.648764106
Cluster-33358.11649,1.283848162
Cluster-33358.11659,1.464311158
Cluster-33358.11663,0.037694802
Cluster-33358.11680,0.094215195
Cluster-33358.11693,2.220789127
Cluster-33358.11698,1.497892803
Cluster-33358.11706,0.225941871
Cluster-33358.11709,0.501258399
Cluster-33358.11742,0.179177287
Cluster-33358.11749,3.387763936
Cluster-33358.11759,0.455392334
Cluster-33358.11769,1.134119121
Cluster-33358.11771,0.042432018
Cluster-33358.11778,2.104808171
Cluster-33358.11791,-0.000274619
Cluster-33358.11801,1.155916551
Cluster-33358.11803,0.038230175
Cluster-33358.11804,1.849841809
Cluster-33358.11808,0.879750758
Cluster-33358.11829,0.632354381
Cluster-33358.11833,0.694998101
Cluster-33358.11836,0.528737498
Cluster-33358.11839,0.032230606
Cluster-33358.11841,0.103784861
Cluster-33358.11857,0.118435262
Cluster-33358.11866,1.66379509
Cluster-33358.11869,0.03254486
Cluster-33358.11872,0.197389415
Cluster-33358.11889,6.184279904
Cluster-33358.11900,0.008455148
Cluster-33358.11903,0.106791976
Cluster-33358.11906,0.755133795
Cluster-33358.11908,1.434809547
Cluster-33358.11927,0.002323429
Cluster-33358.11931,-0.016718395
Cluster-33358.11943,0.003406645
Cluster-33358.11945,0.127130032
Cluster-33358.11946,0.633019501
Cluster-33358.11962,3.178502186
Cluster-33358.11970,0.10195053
Cluster-33358.11978,1.368898921
Cluster-33358.11979,0.388455531
Cluster-33358.11985,0.031036953
Cluster-33358.11994,-0.008480654
Cluster-33358.11996,1.330231155
Cluster-33358.12007,0.540599233
Cluster-33358.12020,0.092678475
Cluster-33358.12025,0.075837575
Cluster-33358.12026,-0.000789322
Cluster-33358.12028,0.347403948
Cluster-33358.12029,0.227458777
Cluster-33358.12045,0.739641707
Cluster-33358.12052,0.098660349
Cluster-33358.12063,0.068976319
Cluster-33358.12064,0.010024613
Cluster-33358.12071,0.389438172
Cluster-33358.12079,-0.005952968
Cluster-33358.12081,0.066181713
Cluster-33358.12085,1.205022798
Cluster-33358.12091,0.103254956
Cluster-33358.12097,0.271666438
Cluster-33358.12098,1.297752704
Cluster-33358.12099,0.010152756
Cluster-33358.12107,0.248343367
Cluster-33358.12124,0.003386165
Cluster-33358.12145,1.67211355
Cluster-33358.12165,5.023334958
Cluster-33358.12188,0.076436379
Cluster-33358.12194,0.452490881
Cluster-33358.12206,0.148495621
Cluster-33358.12228,0.006787194
Cluster-33358.12243,2.724676408
Cluster-33358.12252,0.168901616
Cluster-33358.12280,0.101147868
Cluster-33358.12291,0.424782868
Cluster-33358.12293,1.952500363
Cluster-33358.12297,3.186227927
Cluster-33358.12318,0.051934938
Cluster-33358.12320,-0.002123335
Cluster-33358.12323,0.704981946
Cluster-33358.12336,0.695591816
Cluster-33358.12337,0.929137495
Cluster-33358.12338,0.709789156
Cluster-33358.12339,1.745209672
Cluster-33358.12340,0.817462687
Cluster-33358.12341,3.161861103
Cluster-33358.12347,0.966877866
Cluster-33358.12356,0.076974352
Cluster-33358.12357,0.007705971
Cluster-33358.12363,0.035140663
Cluster-33358.12369,0.990080704
Cluster-33358.12371,0.267819615
Cluster-33358.12372,0.053904168
Cluster-33358.12373,0.723453109
Cluster-33358.12375,1.381345469
Cluster-33358.12380,0.312762403
Cluster-33358.12382,0.34688325
Cluster-33358.12383,0.501230972
Cluster-33358.12385,0.047073742
Cluster-33358.12396,0.219767348
Cluster-33358.12413,0.42918647
Cluster-33358.12426,0.202481456
Cluster-33358.12434,0.287943396
Cluster-33358.12435,0.36951192
Cluster-33358.12436,0.189175304
Cluster-33358.12443,3.143153946
Cluster-33358.12445,0.01218271
Cluster-33358.12451,1.043718355
Cluster-33358.12466,-0.000121233
Cluster-33358.12472,0.008130991
Cluster-33358.12491,0.546730045
Cluster-33358.12493,-9.94E-05
Cluster-33358.12494,0.035481034
Cluster-33358.12513,1.655601645
Cluster-33358.12517,0.119383903
Cluster-33358.12522,0.143989394
Cluster-33358.12536,0.038279442
Cluster-33358.12539,0.006491368
Cluster-33358.12540,0.49162701
Cluster-33358.12552,0.161192513
Cluster-33358.12604,0.046803074
Cluster-33358.12605,3.442554035
Cluster-33358.12608,6.070264085
Cluster-33358.12610,0.014173459
Cluster-33358.12624,2.125527138
Cluster-33358.12625,0.799351398
Cluster-33358.12629,0.442547551
Cluster-33358.12630,0.057943735
Cluster-33358.12643,0.098827605
Cluster-33358.12650,0.280269788
Cluster-33358.12661,-0.035190094
Cluster-33358.12687,-0.002334437
Cluster-33358.12704,0.886820396
Cluster-33358.12710,0.295510621
Cluster-33358.12726,0.002010678
Cluster-33358.12731,-0.109218444
Cluster-33358.12733,0.034028891
Cluster-33358.12735,0.656070602
Cluster-33358.12738,0.63667858
Cluster-33358.12757,0.261346285
Cluster-33358.12776,0.162879828
Cluster-33358.12778,0.120677889
Cluster-33358.12779,0.375557637
Cluster-33358.12780,0.005877117
Cluster-33358.12802,-0.001027475
Cluster-33358.12806,0.050120928
Cluster-33358.12844,0.061772631
Cluster-33358.12858,0.654810341
Cluster-33358.12863,0.162002706
Cluster-33358.12872,0.008656571
Cluster-33358.12873,0.437785004
Cluster-33358.12882,1.036712332
Cluster-33358.12884,0.000362066
Cluster-33358.12907,0.529714457
Cluster-33358.12911,1.707795265
Cluster-33358.12916,1.39365322
Cluster-33358.12928,0.037676148
Cluster-33358.12933,0.807959474
Cluster-33358.12936,0.437521517
Cluster-33358.12941,0.052347315
Cluster-33358.12945,0.023391435
Cluster-33358.12950,1.308839387
Cluster-33358.12954,0.296377744
Cluster-33358.12958,0.124075416
Cluster-33358.12961,0.075747363
Cluster-33358.12968,0.966009018
Cluster-33358.12972,0.199271909
Cluster-33358.12974,0.12461829
Cluster-33358.12975,0.430217566
Cluster-33358.12976,-0.12422884
Cluster-33358.12992,1.869898516
Cluster-33358.13000,0.008325223
Cluster-33358.13001,0.944790576
Cluster-33358.13002,1.053590015
Cluster-33358.13029,0.052865918
Cluster-33358.13036,-1.375058829
Cluster-33358.13046,0.962553043
Cluster-33358.13070,0.347774175
Cluster-33358.13098,0.695418194
Cluster-33358.13101,0.284755649
Cluster-33358.13105,0.257120145
Cluster-33358.13112,0.013361639
Cluster-33358.13117,1.385040695
Cluster-33358.13118,0.325324882
Cluster-33358.13124,0.034837837
Cluster-33358.13126,1.417437399
Cluster-33358.13133,0.165672257
Cluster-33358.13135,0.032374214
Cluster-33358.13156,0.543777888
Cluster-33358.13170,0.537479324
Cluster-33358.13184,0.311379622
Cluster-33358.13205,0.043939199
Cluster-33358.13209,0.152861804
Cluster-33358.13212,0.339726462
Cluster-33358.13221,0.326649871
Cluster-33358.13222,-0.019266653
Cluster-33358.13226,0.298431211
Cluster-33358.13227,0.550654096
Cluster-33358.13237,0.091189811
Cluster-33358.13265,0.28978015
Cluster-33358.13276,0.596455261
Cluster-33358.13278,0.387279741
Cluster-33358.13280,0.775032088
Cluster-33358.13281,0.004326696
Cluster-33358.13283,1.278081403
Cluster-33358.13310,0.057875718
Cluster-33358.13336,0.061942612
Cluster-33358.13358,1.00299648
Cluster-33358.13360,2.207858462
Cluster-33358.13362,0.337929581
Cluster-33358.13365,1.867444325
Cluster-33358.13387,1.00763386
Cluster-33358.13416,1.381537823
Cluster-33358.13433,1.220735825
Cluster-33358.13443,0.887575424
Cluster-33358.13453,-0.001079317
Cluster-33358.13478,2.710478477
Cluster-33358.13480,0.128870109
Cluster-33358.13484,0.060983383
Cluster-33358.13489,0.242246295
Cluster-33358.13492,0.206730391
Cluster-33358.13500,0.700819325
Cluster-33358.13514,0.001576131
Cluster-33358.13529,0.061357843
Cluster-33358.13548,1.223728523
Cluster-33358.13558,1.441700034
Cluster-33358.13603,0.158811796
Cluster-33358.13638,0.102255474
Cluster-33358.13663,-0.003847588
Cluster-33358.13750,0.582138779
Cluster-33358.13788,6.367651167
Cluster-33358.13824,0.16845431
Cluster-33358.13827,0.371522894
Cluster-33358.13848,-0.002777236
Cluster-33358.13882,0.239862117
Cluster-33358.13892,0.169915526
Cluster-33358.13898,0.21934423
Cluster-33358.13899,0.016631268
Cluster-33358.13924,0.011512491
Cluster-33358.13928,0.001819454
Cluster-33358.13933,0.269130515
Cluster-33358.13963,0.030855322
Cluster-33358.13984,0.198482882
Cluster-33358.13985,1.278147024
Cluster-33358.13990,1.890149765
Cluster-33358.13995,1.438348028
Cluster-33358.13998,0.286038601
Cluster-33358.14013,0.167472791
Cluster-33358.14015,0.551153152
Cluster-33358.14038,0.444887428
Cluster-33358.14039,0.380489183
Cluster-33358.14052,0.370412266
Cluster-33358.14055,0.103756758
Cluster-33358.14069,1.448646192
Cluster-33358.14080,-0.007250137
Cluster-33358.14107,0.000446848
Cluster-33358.14123,-0.012943221
Cluster-33358.14126,0.245852105
Cluster-33358.14140,0.12683509
Cluster-33358.14141,0.91034031
Cluster-33358.14151,0.736750525
Cluster-33358.14152,3.139921769
Cluster-33358.14180,1.642206963
Cluster-33358.14202,0.214547726
Cluster-33358.14213,0.41421858
Cluster-33358.14221,4.852155365
Cluster-33358.14265,0.746596833
Cluster-33358.14291,0.17564009
Cluster-33358.14314,0.037800549
Cluster-33358.14360,0.757990622
Cluster-33358.14361,1.201918011
Cluster-33358.14362,0.15815179
Cluster-33358.14366,0.029567097
Cluster-33358.14373,0.503711159
Cluster-33358.14374,0.843661637
Cluster-33358.14383,2.529295348
Cluster-33358.14411,0.069693937
Cluster-33358.14415,0.004545826
Cluster-33358.14419,0.10223049
Cluster-33358.14447,0.002743977
Cluster-33358.14475,0.390235499
Cluster-33358.14476,0.005305072
Cluster-33358.14499,0.421990441
Cluster-33358.14513,0.011642223
Cluster-33358.14521,0.18988441
Cluster-33358.14558,5.474885644
Cluster-33358.14612,0.042731727
Cluster-33358.14637,0.056867792
Cluster-33358.14664,0.168682895
Cluster-33358.14681,1.22608485
Cluster-33358.14690,0.043331466
Cluster-33358.14701,0.28457769
Cluster-33358.14709,0.019580639
Cluster-33358.14729,-0.000688109
Cluster-33358.14731,1.613072904
Cluster-33358.14733,0.424970909
Cluster-33358.14734,0.080762057
Cluster-33358.14736,3.135065418
Cluster-33358.14747,0.001594421
Cluster-33358.14773,0.076702749
Cluster-33358.14817,0.2962918
Cluster-33358.14852,1.271440764
Cluster-33358.14854,0.601173989
Cluster-33358.14874,0.176008962
Cluster-33358.14890,0.794839588
Cluster-33358.14906,0.002150856
Cluster-33358.14927,2.448765734
Cluster-33358.14963,0.316964759
Cluster-33358.15016,0.546483387
Cluster-33358.15020,0.092027377
Cluster-33358.15022,0.010019956
Cluster-33358.15025,2.181305012
Cluster-33358.15065,0.494192308
Cluster-33358.15073,-0.019293898
Cluster-33358.15111,0.029125986
Cluster-33358.15112,0.055840586
Cluster-33358.15130,0.193404417
Cluster-33358.15137,0.017193092
Cluster-33358.15138,0.02190665
Cluster-33358.15145,0.497395247
Cluster-33358.15147,0.20295959
Cluster-33358.15151,1.158887055
Cluster-33358.15156,0.153216586
Cluster-33358.15166,0.353700691
Cluster-33358.15170,0.937472008
Cluster-33358.15182,0.069774781
Cluster-33358.15184,4.447894694
Cluster-33358.15189,1.313289188
Cluster-33358.15191,2.881404402
Cluster-33358.15193,-0.001845215
Cluster-33358.15196,0.397068808
Cluster-33358.15199,2.688877829
Cluster-33358.15200,0.284286262
Cluster-33358.15209,0.345321533
Cluster-33358.15210,0.44348836
Cluster-33358.15247,1.494025589
Cluster-33358.15254,0.772282356
Cluster-33358.15257,-0.005985694
Cluster-33358.15328,0.28546898
Cluster-33358.15332,2.709525659
Cluster-33358.15334,2.526885736
Cluster-33358.15342,0.236502298
Cluster-33358.15362,0.354739398
Cluster-33358.15386,0.002938286
Cluster-33358.15394,2.390093856
Cluster-33358.15421,1.800959142
Cluster-33358.15426,1.369374713
Cluster-33358.15448,-0.006202648
Cluster-33358.15485,2.131067887
Cluster-33358.15497,0.14441373
Cluster-33358.15510,0.009678517
Cluster-33358.15516,1.010304336
Cluster-33358.15518,0.130896576
Cluster-33358.15520,3.144816886
Cluster-33358.15524,0.596757059
Cluster-33358.15555,0.008636671
Cluster-33358.15562,0.010266944
Cluster-33358.15572,-0.001013872
Cluster-33358.15574,0.434586215
Cluster-33358.15584,0.037783891
Cluster-33358.15591,1.298585238
Cluster-33358.15614,0.513847534
Cluster-33358.15621,0.003410725
Cluster-33358.15628,0.021499406
Cluster-33358.15653,0.075540593
Cluster-33358.15668,1.029791843
Cluster-33358.15682,0.165801681
Cluster-33358.15711,0.840240571
Cluster-33358.15712,1.334594252
Cluster-33358.15719,1.681264376
Cluster-33358.15754,0.184328344
Cluster-33358.15758,0.029956898
Cluster-33358.15762,4.951278949
Cluster-33358.15765,1.502423025
Cluster-33358.15819,6.060733546
Cluster-33358.15822,0.023544976
Cluster-33358.15823,0.587993522
Cluster-33358.15825,2.665901805
Cluster-33358.15829,0.462258229
Cluster-33358.15832,2.565957317
Cluster-33358.15841,0.717289665
Cluster-33358.15848,0.068920635
Cluster-33358.15849,0.180321942
Cluster-33358.15850,0.937579235
Cluster-33358.15851,1.232129434
Cluster-33358.15855,0.143762556
Cluster-33358.15861,0.2011434
Cluster-33358.15863,0.498344935
Cluster-33358.15876,1.304720637
Cluster-33358.15880,-0.001556374
Cluster-33358.15885,0.115617147
Cluster-33358.15887,0.019856272
Cluster-33358.15891,0.106804364
Cluster-33358.15893,0.023981278
Cluster-33358.15899,0.043726967
Cluster-33358.15900,1.653953551
Cluster-33358.15912,1.557356534
Cluster-33358.15924,0.024300311
Cluster-33358.15951,0.793672464
Cluster-33358.15962,0.139840547
Cluster-33358.15964,0.647921468
Cluster-33358.15968,0.009835237
Cluster-33358.15980,0.532360387
Cluster-33358.15981,0.138781136
Cluster-33358.15986,0.487647993
Cluster-33358.15990,0.030808797
Cluster-33358.15991,0.124549024
Cluster-33358.15994,0.645878469
Cluster-33358.16016,0.596523148
Cluster-33358.16020,0.32131569
Cluster-33358.16037,0.003633615
Cluster-33358.16063,-0.000543326
Cluster-33358.16071,0.827439466
Cluster-33358.16086,8.767936206
Cluster-33358.16088,1.020894108
Cluster-33358.16091,0.643980788
Cluster-33358.16105,0.083846188
Cluster-33358.16114,-0.000745062
Cluster-33358.16129,0.756118964
Cluster-33358.16140,1.26140377
Cluster-33358.16165,0.413974925
Cluster-33358.16188,0.857090968
Cluster-33358.16203,0.601982848
Cluster-33358.16207,0.422731221
Cluster-33358.16264,-0.588841429
Cluster-33358.16268,0.305827229
Cluster-33358.16277,1.059471303
Cluster-33358.16281,0.155640509
Cluster-33358.16290,3.183377837
Cluster-33358.16313,0.834057115
Cluster-33358.16345,0.140029969
Cluster-33358.16357,1.48735495
Cluster-33358.16389,0.205503763
Cluster-33358.16410,-0.001553977
Cluster-33358.16414,-0.001718285
Cluster-33358.16416,0.163315612
Cluster-33358.16421,2.083719864
Cluster-33358.16439,0.090052027
Cluster-33358.16447,0.002145191
Cluster-33358.16450,3.355414563
Cluster-33358.16469,4.05546495
Cluster-33358.16479,7.252010555
Cluster-33358.16483,0.50620996
Cluster-33358.16485,0.10140041
Cluster-33358.16513,0.781297391
Cluster-33358.16517,3.224141865
Cluster-33358.16624,0.013527622
Cluster-33358.16647,0.737233732
Cluster-33358.16676,1.007045381
Cluster-33358.16679,1.525723998
Cluster-33358.16707,0.012942341
Cluster-33358.16712,0.340247672
Cluster-33358.16715,3.342651617
Cluster-33358.16716,0.015587404
Cluster-33358.16721,0.268605746
Cluster-33358.16739,0.093083056
Cluster-33358.16744,0.025553087
Cluster-33358.16752,0.127862062
Cluster-33358.16761,0.733056173
Cluster-33358.16767,1.416747827
Cluster-33358.16787,0.142267084
Cluster-33358.16798,2.172312315
Cluster-33358.16803,4.776675175
Cluster-33358.16804,0.066530065
Cluster-33358.16817,0.098329566
Cluster-33358.16823,2.330859859
Cluster-33358.16826,0.071797314
Cluster-33358.16832,0.135724755
Cluster-33358.16841,2.707943284
Cluster-33358.16843,1.719597978
