,stat
Cluster-33358.13882,0.4469722
Cluster-33358.13892,-1.271938
Cluster-33358.13898,-0.4243624
Cluster-33358.13899,-1.413814
Cluster-33358.13924,-0.1154747
Cluster-33358.13928,0.1995085
Cluster-33358.13933,-0.5473754
Cluster-33358.13963,-1.383383
Cluster-33358.13984,-0.1971024
Cluster-33358.13985,-0.3395825
Cluster-33358.13990,-0.5895256
Cluster-33358.13995,0.1354754
Cluster-33358.13998,-0.81626
Cluster-33358.14013,-1.987179
Cluster-33358.14015,0.3347113
Cluster-33358.14038,-3.72074
Cluster-33358.14039,0.5934225
Cluster-33358.14052,0.01809852
Cluster-33358.14055,0.8834277
Cluster-33358.14069,-0.6600286
Cluster-33358.14080,0.7318908
Cluster-33358.14107,-0.3942131
Cluster-33358.14123,-0.7118598
Cluster-33358.14126,-1.427598
Cluster-33358.14140,-0.5899407
Cluster-33358.14141,-0.1907746
Cluster-33358.14151,-0.2097261
Cluster-33358.14152,0.07704573
Cluster-33358.14180,0.5974473
Cluster-33358.14202,-1.21411
Cluster-33358.14213,-0.9300514
Cluster-33358.14221,2.114944
Cluster-33358.14265,0.1904406
Cluster-33358.14291,-0.1059245
Cluster-33358.14314,-2.296445
Cluster-33358.14360,-0.201605
Cluster-33358.14361,-1.53006
Cluster-33358.14362,-0.6818316
Cluster-33358.14366,-0.8407684
Cluster-33358.14373,0.683378
Cluster-33358.14374,-0.2058028
Cluster-33358.14383,0.3068516
Cluster-33358.14411,-0.6949258
Cluster-33358.14415,-0.6816194
Cluster-33358.14419,-0.3632711
Cluster-33358.14447,0.3313652
Cluster-33358.14475,-2.000174
Cluster-33358.14476,-0.4397712
Cluster-33358.14499,-0.4387942
Cluster-33358.14513,0.06435204
Cluster-33358.14521,-1.053059
Cluster-33358.14558,-0.6119053
Cluster-33358.14612,-0.7820516
Cluster-33358.14637,0.152283
Cluster-33358.14664,1.952943
Cluster-33358.14681,2.009151
Cluster-33358.14690,-1.219382
Cluster-33358.14701,-2.148771
Cluster-33358.14709,-1.721554
Cluster-33358.14729,-0.03354147
Cluster-33358.14731,0.5390923
Cluster-33358.14733,-1.818854
Cluster-33358.14734,1.620547
Cluster-33358.14736,-1.021493
Cluster-33358.14747,-0.2265968
Cluster-33358.14773,-0.2091623
Cluster-33358.14817,-0.2747493
Cluster-33358.14852,-1.627474
Cluster-33358.14854,1.045101
Cluster-33358.14874,0.3210289
Cluster-33358.14890,0.09912722
Cluster-33358.14906,0.1595914
Cluster-33358.14927,-1.251913
Cluster-33358.14963,-0.7907306
Cluster-33358.15016,-0.1778651
Cluster-33358.15020,-2.435731
Cluster-33358.15022,-0.08226159
Cluster-33358.15025,-0.02546988
Cluster-33358.15065,-0.931614
Cluster-33358.15073,0.2392296
Cluster-33358.15111,0.7298193
Cluster-33358.15112,0.7961833
Cluster-33358.15130,-0.8859167
Cluster-33358.15137,-1.677715
Cluster-33358.15138,-0.7660314
Cluster-33358.15145,0.4721026
Cluster-33358.15147,1.207203
Cluster-33358.15151,0.3419584
Cluster-33358.15156,-0.2830611
Cluster-33358.15166,-1.622159
Cluster-33358.15170,-1.134448
Cluster-33358.15182,-1.330883
Cluster-33358.15184,-2.092101
Cluster-33358.15189,0.1094442
Cluster-33358.15191,-0.5101069
Cluster-33358.15193,-0.09374617
Cluster-33358.15196,-0.7915401
Cluster-33358.15199,-0.06581391
Cluster-33358.15200,-0.9899449
Cluster-33358.15209,0.1019012
Cluster-33358.15210,0.5006858
Cluster-33358.15247,-0.4467542
Cluster-33358.15254,-0.3417318
Cluster-33358.15257,-0.2684776
Cluster-33358.15328,-0.5123672
Cluster-33358.15332,-1.355776
Cluster-33358.15334,-1.711323
Cluster-33358.15342,-0.1089832
Cluster-33358.15362,0.1217401
Cluster-33358.15386,-3.104774
Cluster-33358.15394,0.6152464
Cluster-33358.15421,-0.1182
Cluster-33358.15426,-0.9236453
Cluster-33358.15448,-1.058154
Cluster-33358.15485,-0.1341793
Cluster-33358.15497,-0.000216108
Cluster-33358.15510,0.7211211
Cluster-33358.15516,0.03592267
Cluster-33358.15518,0.1852903
Cluster-33358.15520,-0.7516607
Cluster-33358.15524,0.185643
Cluster-33358.15555,0.3862915
Cluster-33358.15562,0.7549452
Cluster-33358.15572,0.4207242
Cluster-33358.15574,-0.8565736
Cluster-33358.15584,-1.652923
Cluster-33358.15591,0.1548521
Cluster-33358.15614,1.566077
Cluster-33358.15621,-0.8071823
Cluster-33358.15628,0.5175547
Cluster-33358.15653,-0.005505533
Cluster-33358.15668,0.2226108
Cluster-33358.15682,-2.350202
Cluster-33358.15711,-0.808579
Cluster-33358.15712,-0.9418615
Cluster-33358.15719,1.353923
Cluster-33358.15754,-1.776387
Cluster-33358.15758,-0.8512521
Cluster-33358.15762,0.2590865
Cluster-33358.15765,-1.956174
Cluster-33358.15819,0.8942306
Cluster-33358.15822,-1.445437
Cluster-33358.15823,-0.08199309
Cluster-33358.15825,-0.03734044
Cluster-33358.15829,-0.2839515
Cluster-33358.15832,-1.444177
Cluster-33358.15841,-0.8349274
Cluster-33358.15848,-1.692565
Cluster-33358.15849,-1.893758
Cluster-33358.15850,-1.366754
Cluster-33358.15851,-1.504046
Cluster-33358.15855,0.5105928
Cluster-33358.15861,-0.4430782
Cluster-33358.15863,0.8878582
Cluster-33358.15876,-0.1842912
Cluster-33358.15880,-0.03726585
Cluster-33358.15885,0.3114796
Cluster-33358.15887,-0.342666
Cluster-33358.15891,-0.225907
Cluster-33358.15893,-1.566758
Cluster-33358.15899,-0.5687308
Cluster-33358.15900,1.12771
Cluster-33358.15912,-0.8096192
Cluster-33358.15924,-0.8909424
Cluster-33358.15951,-3.389994
Cluster-33358.15962,-1.245486
Cluster-33358.15964,-0.4547917
Cluster-33358.15968,1.280145
Cluster-33358.15980,2.176492
Cluster-33358.15981,0.06024968
Cluster-33358.15986,0.3992686
Cluster-33358.15990,0.5249274
Cluster-33358.15991,-1.480128
Cluster-33358.15994,-1.212067
Cluster-33358.16016,-1.367766
Cluster-33358.16020,-1.558068
Cluster-33358.16037,0.1130739
Cluster-33358.16063,-0.07614373
Cluster-33358.16071,0.1897145
Cluster-33358.16086,0.7861518
Cluster-33358.16088,0.6062269
Cluster-33358.16091,-2.694708
Cluster-33358.16105,-0.005972536
Cluster-33358.16114,-1.075371
Cluster-33358.16129,-1.598029
Cluster-33358.16140,-2.638931
Cluster-33358.16165,-0.09558865
Cluster-33358.16188,-1.750985
Cluster-33358.16203,-1.946624
Cluster-33358.16207,0.5018194
Cluster-33358.16264,-1.240728
Cluster-33358.16268,-0.6719027
Cluster-33358.16277,0.4393581
Cluster-33358.16281,-0.5402322
Cluster-33358.16290,-1.901411
Cluster-33358.16313,-1.312421
Cluster-33358.16345,-0.5071944
Cluster-33358.16357,0.5584407
Cluster-33358.16389,-1.895379
Cluster-33358.16410,-0.01557783
Cluster-33358.16414,-0.8143103
Cluster-33358.16416,0.02842806
Cluster-33358.16421,-0.8750294
Cluster-33358.16439,-1.36005
Cluster-33358.16447,-0.7336076
Cluster-33358.16450,-0.6131805
Cluster-33358.16469,-0.2321827
Cluster-33358.16479,0.8956638
Cluster-33358.16483,-1.18961
Cluster-33358.16485,-0.9293394
Cluster-33358.16513,-2.559772
Cluster-33358.16517,-0.7338916
Cluster-33358.16624,0.1526023
Cluster-33358.16647,-0.8235667
Cluster-33358.16676,-2.489997
Cluster-33358.16679,-0.6029045
Cluster-33358.16707,0.8361684
Cluster-33358.16712,0.1213233
Cluster-33358.16715,-0.3003758
Cluster-33358.16716,1.157232
Cluster-33358.16721,-1.629092
Cluster-33358.16739,0.4381509
Cluster-33358.16744,0.2514916
Cluster-33358.16752,-1.155836
Cluster-33358.16761,2.747237
Cluster-33358.16767,-1.571005
Cluster-33358.16787,1.198089
Cluster-33358.16798,-0.4634435
Cluster-33358.16803,-0.935419
Cluster-33358.16804,-0.4696021
Cluster-33358.16817,-1.124338
Cluster-33358.16823,0.7714814
Cluster-33358.16826,-0.2288753
Cluster-33358.16832,0.2154939
Cluster-33358.16841,-5.824303
Cluster-33358.16843,-4.006594
Cluster-33358.16857,-1.541613
Cluster-33358.16869,1.104153
Cluster-33358.16871,-1.689015
Cluster-33358.16875,0.5530832
Cluster-33358.16892,-0.08726671
Cluster-33358.16894,-2.664113
Cluster-33358.16895,-2.033177
Cluster-33358.16898,-2.247681
Cluster-33358.16912,0.3601067
Cluster-33358.16940,-0.7808219
Cluster-33358.16944,0.07395542
Cluster-33358.16964,0.8006399
Cluster-33358.16966,-0.3293956
Cluster-33358.16971,-1.471612
Cluster-33358.16985,0.9232705
Cluster-33358.16987,-0.8076874
Cluster-33358.16988,0.678424
Cluster-33358.17020,2.027688
Cluster-33358.17024,0.9384181
Cluster-33358.17025,-0.8075062
Cluster-33358.17028,0.503071
Cluster-33358.17029,-1.253254
Cluster-33358.17044,-0.02133421
Cluster-33358.17052,-0.09679556
Cluster-33358.17061,-1.075597
Cluster-33358.17063,-0.1670334
Cluster-33358.17084,-0.07104872
Cluster-33358.17095,-0.1853359
Cluster-33358.17111,1.703902
Cluster-33358.17112,-0.8778715
Cluster-33358.17125,0.5507836
Cluster-33358.17130,-0.2196852
Cluster-33358.17131,-1.930434
Cluster-33358.17134,-1.26934
Cluster-33358.17138,-0.02547349
Cluster-33358.17144,-0.06162382
Cluster-33358.17174,1.534956
Cluster-33358.17196,0.3940949
Cluster-33358.17202,-0.9640247
Cluster-33358.17209,0.3950358
Cluster-33358.17216,-2.330017
Cluster-33358.17221,-1.788403
Cluster-33358.17224,0.06185288
Cluster-33358.17226,-1.38201
Cluster-33358.17227,-0.3667746
Cluster-33358.17230,-1.672404
Cluster-33358.17231,1.455108
Cluster-33358.17234,-0.6437141
Cluster-33358.17276,-1.174087
Cluster-33358.17278,1.316858
Cluster-33358.17280,-1.586102
Cluster-33358.17311,0.899589
Cluster-33358.17312,0.7071054
Cluster-33358.17330,-1.577511
Cluster-33358.17352,0.7434838
Cluster-33358.17380,0.5064054
Cluster-33358.17390,0.08590626
Cluster-33358.17396,-5.07584
Cluster-33358.17400,-0.5024025
Cluster-33358.17401,-1.351191
Cluster-33358.17407,0.745732
Cluster-33358.17445,-1.412231
Cluster-33358.17449,0.1953628
Cluster-33358.17451,-1.24611
Cluster-33358.17463,-1.857742
Cluster-33358.17466,-0.01749749
Cluster-33358.17467,-1.173591
Cluster-33358.17471,-1.294608
Cluster-33358.17477,-1.400995
Cluster-33358.17487,0.5439137
Cluster-33358.17490,-1.1355
Cluster-33358.17492,-1.253304
Cluster-33358.17498,-1.107605
Cluster-33358.17512,-0.2882316
Cluster-33358.17537,2.081041
Cluster-33358.17539,0.4523327
Cluster-33358.17550,0.02786287
Cluster-33358.17569,-0.275746
Cluster-33358.17575,0.3602383
Cluster-33358.17579,-0.7894804
Cluster-33358.17583,0.5112341
Cluster-33358.17588,-0.05999539
Cluster-33358.17597,-0.827504
Cluster-33358.17598,-0.9536956
Cluster-33358.17602,-0.4925119
Cluster-33358.17682,-0.2948514
Cluster-33358.17693,0.7378584
Cluster-33358.17735,-0.9793857
Cluster-33358.17753,0.8564001
Cluster-33358.17761,-0.01337612
Cluster-33358.17767,1.132263
Cluster-33358.17770,-1.492653
Cluster-33358.17778,-0.7396014
Cluster-33358.17780,-0.382349
Cluster-33358.17809,-1.155998
Cluster-33358.17822,-0.4440657
Cluster-33358.17825,-0.9336625
Cluster-33358.17826,0.7625282
Cluster-33358.17841,0.2370209
Cluster-33358.17850,0.1247741
Cluster-33358.17851,0.9184279
Cluster-33358.17853,-0.1695717
Cluster-33358.17909,-1.032476
Cluster-33358.17938,-1.21251
Cluster-33358.17962,-0.007472312
Cluster-33358.17963,-0.1155539
Cluster-33358.17964,-0.3991519
Cluster-33358.17970,-0.4574896
Cluster-33358.18001,0.3783575
Cluster-33358.18003,-0.8000106
Cluster-33358.18014,-1.067425
Cluster-33358.18016,-0.8875501
Cluster-33358.18042,0.004312258
Cluster-33358.18067,-1.427759
Cluster-33358.18100,-1.331829
Cluster-33358.18132,0.7736617
Cluster-33358.18138,0.154068
Cluster-33358.18141,0.7090439
Cluster-33358.18144,-1.097815
Cluster-33358.18147,-0.6540138
Cluster-33358.18158,-0.2804842
Cluster-33358.18161,-1.229496
Cluster-33358.18195,-0.2206934
Cluster-33358.18208,-0.5512725
Cluster-33358.18211,-1.208973
Cluster-33358.18225,-1.707139
Cluster-33358.18229,-1.144898
Cluster-33358.18232,-0.1470103
Cluster-33358.18234,-0.331389
Cluster-33358.18258,0.5772468
Cluster-33358.18262,-1.744693
Cluster-33358.18264,-0.7706875
Cluster-33358.18266,-1.166838
Cluster-33358.18282,-1.661258
Cluster-33358.18289,-1.179257
Cluster-33358.18298,-0.6581169
Cluster-33358.18299,1.534089
Cluster-33358.18302,0.1376018
Cluster-33358.18307,-1.931815
Cluster-33358.18326,-2.56775
Cluster-33358.18347,0.1085952
Cluster-33358.18351,-0.8023757
Cluster-33358.18353,0.2565195
Cluster-33358.18358,0.3428875
Cluster-33358.18383,-1.258274
Cluster-33358.18387,-0.5384682
Cluster-33358.18403,-0.3672346
Cluster-33358.18406,-0.454418
Cluster-33358.18408,-1.419871
Cluster-33358.18426,0.6973685
Cluster-33358.18427,-0.3766703
Cluster-33358.18445,-0.1103469
Cluster-33358.18446,1.135427
Cluster-33358.18466,0.226362
Cluster-33358.18472,-2.225497
Cluster-33358.18486,-0.4644912
Cluster-33358.18497,-0.2213066
Cluster-33358.18525,-1.781538
Cluster-33358.18532,0.06621425
Cluster-33358.18559,-0.2733368
Cluster-33358.18563,-0.8578576
Cluster-33358.18606,0.3667846
Cluster-33358.18623,-0.6132901
Cluster-33358.18633,0.6697017
Cluster-33358.18665,0.3161506
Cluster-33358.18705,0.08369256
Cluster-33358.18719,-1.440647
Cluster-33358.18727,-0.1558493
Cluster-33358.18728,-0.6136259
Cluster-33358.18770,-0.1471405
Cluster-33358.18805,-0.4973272
Cluster-33358.18809,-0.7873125
Cluster-33358.18813,0.4716589
Cluster-33358.18815,-0.3045024
Cluster-33358.18830,-0.5847743
Cluster-33358.18837,-0.3561896
Cluster-33358.18839,-0.2821634
Cluster-33358.18862,-0.05014419
Cluster-33358.18866,-0.4372988
Cluster-33358.18870,-0.8110313
Cluster-33358.18881,1.125777
Cluster-33358.18882,0.2344673
Cluster-33358.18912,0.6846628
Cluster-33358.18925,0.1035541
Cluster-33358.18926,-0.6860797
Cluster-33358.18930,0.3855108
Cluster-33358.18943,-1.801459
Cluster-33358.18955,-0.5112278
Cluster-33358.18971,0.4458852
Cluster-33358.18981,0.2571874
Cluster-33358.18992,-2.028414
Cluster-33358.18993,-0.653692
Cluster-33358.19004,0.7388286
Cluster-33358.19008,-0.8618218
Cluster-33358.19020,-1.158421
Cluster-33358.19021,-2.155556
Cluster-33358.19028,-1.349545
Cluster-33358.19031,0.01536619
Cluster-33358.19046,-1.128038
Cluster-33358.19047,-0.8395968
Cluster-33358.19048,1.435513
Cluster-33358.19060,1.182844
Cluster-33358.19071,0.3140854
Cluster-33358.19080,-0.5331308
Cluster-33358.19089,-0.1504583
Cluster-33358.19100,-2.351633
Cluster-33358.19102,-0.9753691
Cluster-33358.19106,-0.2855268
Cluster-33358.19121,0.6443339
Cluster-33358.19122,-0.6586925
Cluster-33358.19136,-0.9913897
Cluster-33358.19138,-0.2877085
Cluster-33358.19156,0.8640054
Cluster-33358.19159,-1.779039
Cluster-33358.19162,-0.1160801
Cluster-33358.19173,-0.3904001
Cluster-33358.19185,0.8705298
Cluster-33358.19188,-1.70645
Cluster-33358.19207,-1.141701
Cluster-33358.19216,0.04702041
Cluster-33358.19218,-0.4062456
Cluster-33358.19232,-0.2245709
Cluster-33358.19236,-0.6716048
Cluster-33358.19240,0.1240528
Cluster-33358.19241,1.308167
Cluster-33358.19258,0.1981048
Cluster-33358.19267,-0.6533476
Cluster-33358.19271,-0.6023383
Cluster-33358.19273,-0.4093169
Cluster-33358.19279,0.4850562
Cluster-33358.19302,-0.6445812
Cluster-33358.19308,-1.463728
Cluster-33358.19335,1.133262
Cluster-33358.19341,-2.116842
Cluster-33358.19354,-0.2566275
Cluster-33358.19381,-0.7055266
Cluster-33358.19383,0.3410769
Cluster-33358.19390,-0.187158
Cluster-33358.19394,0.9786965
Cluster-33358.19395,-1.35173
Cluster-33358.19396,-2.189706
Cluster-33358.19398,-0.1008629
Cluster-33358.19399,-1.398976
Cluster-33358.19411,-1.202489
Cluster-33358.19412,1.317702
Cluster-33358.19415,-0.02043272
Cluster-33358.19422,0.7787498
Cluster-33358.19425,-1.307966
Cluster-33358.19445,0.4418007
Cluster-33358.19454,1.734483
Cluster-33358.19459,-1.093125
Cluster-33358.19471,0.4390416
Cluster-33358.19494,-2.4054
Cluster-33358.19495,-0.7040024
Cluster-33358.19497,-0.9721344
Cluster-33358.19500,-0.8135175
Cluster-33358.19506,0.05989286
Cluster-33358.19507,-0.5391345
Cluster-33358.19511,0.456276
Cluster-33358.19517,-0.9451238
Cluster-33358.19520,0.3880363
Cluster-33358.19534,-1.862086
Cluster-33358.19553,-1.882453
Cluster-33358.19567,-0.2271332
Cluster-33358.19569,0.9176759
Cluster-33358.19578,-1.377316
Cluster-33358.19584,-1.173061
Cluster-33358.19597,-3.624319
Cluster-33358.19599,-0.8061763
Cluster-33358.19602,-0.9248309
Cluster-33358.19626,0.1812453
Cluster-33358.19637,-0.5372271
Cluster-33358.19647,1.542076
Cluster-33358.19649,1.04164
Cluster-33358.19667,-0.87987
Cluster-33358.19670,-1.47004
Cluster-33358.19674,-1.216919
Cluster-33358.19682,-0.4637921
Cluster-33358.19699,-0.8626645
Cluster-33358.19701,1.07809
Cluster-33358.19702,-1.199773
Cluster-33358.19703,-0.4630928
Cluster-33358.19705,-0.230143
Cluster-33358.19730,-1.896695
Cluster-33358.19744,-1.085194
Cluster-33358.19747,1.324251
Cluster-33358.19748,-1.014717
Cluster-33358.19755,-0.1797673
Cluster-33358.19757,-0.8027155
Cluster-33358.19773,0.1776006
Cluster-33358.19777,-0.4977191
Cluster-33358.19778,0.8111679
Cluster-33358.19792,-0.5330657
Cluster-33358.19816,0.9721087
Cluster-33358.19825,-1.223267
Cluster-33358.19826,-0.5712555
Cluster-33358.19840,0.08502454
Cluster-33358.19852,-1.528884
Cluster-33358.19854,3.367366
Cluster-33358.19865,-0.9949951
Cluster-33358.19878,1.593528
Cluster-33358.19879,-0.4208124
Cluster-33358.19882,0.3103812
Cluster-33358.19893,1.299846
Cluster-33358.19903,-1.689169
Cluster-33358.19912,2.294794
Cluster-33358.19941,-0.6602955
Cluster-33358.19943,-1.606494
Cluster-33358.19954,-2.062443
Cluster-33358.19963,-0.1228104
Cluster-33358.19964,2.291929
Cluster-33358.19966,-1.732164
Cluster-33358.19974,-0.3564515
Cluster-33358.19979,0.2022056
Cluster-33358.19996,-0.7946518
Cluster-33358.20013,0.7071388
Cluster-33358.20016,-0.4780805
Cluster-33358.20019,-0.4308945
Cluster-33358.20026,-1.596199
Cluster-33358.20030,-0.3481429
Cluster-33358.20038,0.3960928
Cluster-33358.20040,0.8546124
Cluster-33358.20047,1.382187
Cluster-33358.20058,-1.288079
Cluster-33358.20064,0.2116879
Cluster-33358.20073,1.205592
Cluster-33358.20086,-0.5023481
Cluster-33358.20101,-3.163837
Cluster-33358.20121,-0.06942523
Cluster-33358.20124,0.1196477
Cluster-33358.20140,-1.086283
Cluster-33358.20150,0.5367968
Cluster-33358.20163,-0.7766378
Cluster-33358.20176,-2.170086
Cluster-33358.20199,-1.37864
Cluster-33358.20200,-0.3648228
Cluster-33358.20207,-0.9193809
Cluster-33358.20221,0.3837261
Cluster-33358.20232,-0.1653041
Cluster-33358.20237,-0.5341996
Cluster-33358.20242,-1.528953
Cluster-33358.20249,0.7259778
Cluster-33358.20253,-1.955945
Cluster-33358.20271,1.417632
Cluster-33358.20272,0.1305842
Cluster-33358.20283,0.8761549
Cluster-33358.20289,0.3244739
Cluster-33358.20291,-1.081284
Cluster-33358.20292,-0.3464358
Cluster-33358.20293,0.6568068
Cluster-33358.20297,0.8539632
Cluster-33358.20322,0.09242916
Cluster-33358.20324,0.549089
Cluster-33358.20331,-0.9134677
Cluster-33358.20345,-1.525376
Cluster-33358.20348,-0.9430604
Cluster-33358.20354,-0.434297
Cluster-33358.20357,-0.5028307
Cluster-33358.20366,-2.47452
Cluster-33358.20375,-0.3322112
Cluster-33358.20385,-1.149705
Cluster-33358.20387,0.152904
Cluster-33358.20388,-1.664605
Cluster-33358.20393,2.101521
Cluster-33358.20394,-1.078036
Cluster-33358.20400,-0.01913715
Cluster-33358.20411,0.8922293
Cluster-33358.20416,0.4799457
Cluster-33358.20417,-0.7721253
Cluster-33358.20419,0.2330631
Cluster-33358.20420,0.002939031
Cluster-33358.20423,0.2762779
Cluster-33358.20426,-0.1876869
Cluster-33358.20433,-0.435828
Cluster-33358.20438,1.208193
Cluster-33358.20451,0.04586549
Cluster-33358.20457,-3.103299
Cluster-33358.20461,-0.153164
Cluster-33358.20470,-1.697437
Cluster-33358.20482,1.849208
Cluster-33358.20490,-0.6916508
Cluster-33358.20500,0.7547797
Cluster-33358.20503,0.4372401
Cluster-33358.20513,-1.786386
Cluster-33358.20517,-0.03941252
Cluster-33358.20518,1.060744
Cluster-33358.20556,-1.092056
Cluster-33358.20563,1.842362
Cluster-33358.20564,0.754342
Cluster-33358.20577,0.7361701
Cluster-33358.20581,-0.1544745
Cluster-33358.20591,2.965134
Cluster-33358.20596,-0.5499592
Cluster-33358.20598,0.08141424
Cluster-33358.20599,-1.502481
Cluster-33358.20600,-0.9143731
Cluster-33358.20603,-0.564032
Cluster-33358.20608,-1.015754
Cluster-33358.20613,-0.2602099
Cluster-33358.20638,0.6861985
Cluster-33358.20642,-1.389023
Cluster-33358.20648,-0.8597699
Cluster-33358.20662,-0.5997492
Cluster-33358.20664,-0.7869901
Cluster-33358.20666,-0.8520205
Cluster-33358.20676,-1.649526
Cluster-33358.20681,-0.9679381
Cluster-33358.20686,-1.209192
Cluster-33358.20689,-0.5508331
Cluster-33358.20692,-0.1278389
Cluster-33358.20728,0.1614876
Cluster-33358.20729,-1.082006
Cluster-33358.20731,0.7616949
Cluster-33358.20735,-0.03049293
Cluster-33358.20751,0.6769382
Cluster-33358.20754,-0.8417065
Cluster-33358.20756,-0.8004442
Cluster-33358.20759,-0.01819739
Cluster-33358.20761,-0.07510984
Cluster-33358.20769,0.05888994
Cluster-33358.20783,1.613235
Cluster-33358.20812,-2.000404
Cluster-33358.20813,-1.349402
Cluster-33358.20816,-0.1863986
Cluster-33358.20819,-1.235245
Cluster-33358.20831,-0.08994529
Cluster-33358.20836,0.0155142
Cluster-33358.20839,1.747543
Cluster-33358.20844,1.321849
Cluster-33358.20855,1.588444
Cluster-33358.20858,-1.042819
Cluster-33358.20881,-1.569811
Cluster-33358.20882,0.3000402
Cluster-33358.20898,-1.281301
Cluster-33358.20926,-0.6990956
Cluster-33358.20931,-1.170694
Cluster-33358.20936,-0.1471544
Cluster-33358.20950,0.3062628
Cluster-33358.20959,-0.1021438
Cluster-33358.20963,1.641734
Cluster-33358.20966,0.2070385
Cluster-33358.20967,0.6002636
Cluster-33358.20985,1.637353
Cluster-33358.20987,-0.4862708
Cluster-33358.20999,-0.5574304
Cluster-33358.21047,-1.003586
Cluster-33358.21054,-0.794246
Cluster-33358.21059,0.914515
Cluster-33358.21062,-1.092813
Cluster-33358.21082,0.2439633
Cluster-33358.21083,0.7877561
Cluster-33358.21093,-1.092439
Cluster-33358.21095,1.1099
Cluster-33358.21100,-0.8275627
Cluster-33358.21113,-1.473771
Cluster-33358.21115,-1.003627
Cluster-33358.21134,-0.4275117
Cluster-33358.21136,-0.6923237
Cluster-33358.21140,1.181246
Cluster-33358.21147,-1.01688
Cluster-33358.21159,-1.73994
Cluster-33358.21169,0.3437213
Cluster-33358.21176,0.7104492
Cluster-33358.21178,0.2507506
Cluster-33358.21201,-0.8976201
Cluster-33358.21208,-1.472752
Cluster-33358.21222,0.6081211
Cluster-33358.21235,-0.6738782
Cluster-33358.21242,-0.0091214
Cluster-33358.21245,-0.1379106
Cluster-33358.21251,-1.406396
Cluster-33358.21252,0.5393736
Cluster-33358.21262,1.593889
Cluster-33358.21265,1.392042
Cluster-33358.21266,-1.665161
Cluster-33358.21288,-0.7161153
Cluster-33358.21291,-1.73643
Cluster-33358.21294,0.1282391
Cluster-33358.21296,-0.217978
Cluster-33358.21297,-2.415469
Cluster-33358.21359,0.5999634
Cluster-33358.21363,-1.153694
Cluster-33358.21444,-2.809872
Cluster-33358.21446,-0.1472997
Cluster-33358.21447,-1.712136
Cluster-33358.21458,-0.4896535
Cluster-33358.21461,-2.256809
Cluster-33358.21486,-1.196649
Cluster-33358.21489,-0.3223694
Cluster-33358.21492,-0.8659358
Cluster-33358.21505,0.7502872
Cluster-33358.21521,2.043788
Cluster-33358.21539,0.1562442
Cluster-33358.21544,-2.113125
Cluster-33358.21560,-1.442139
Cluster-33358.21594,-0.9229986
Cluster-33358.21599,0.4072195
Cluster-33358.21612,-1.060612
Cluster-33358.21622,0.9504253
Cluster-33358.21632,0.6628639
Cluster-33358.21665,-0.5292491
Cluster-33358.21668,-1.652814
Cluster-33358.21676,0.4474071
Cluster-33358.21678,-1.134455
Cluster-33358.21691,-0.9451414
Cluster-33358.21692,0.41288
Cluster-33358.21694,0.9202955
Cluster-33358.21721,-1.519248
Cluster-33358.21728,-0.40583
Cluster-33358.21729,-0.4826696
Cluster-33358.21736,-1.213666
Cluster-33358.21737,-3.266521
Cluster-33358.21745,-1.880402
Cluster-33358.21759,0.175287
Cluster-33358.21763,-0.1537764
Cluster-33358.21793,0.2759437
Cluster-33358.21795,-1.590887
Cluster-33358.21808,0.7356059
Cluster-33358.21809,-0.4414242
Cluster-33358.21810,-0.8532165
Cluster-33358.21835,-0.5195698
Cluster-33358.21841,-0.9205877
Cluster-33358.21842,-2.791493
Cluster-33358.21893,-1.271769
Cluster-33358.21906,0.3103431
Cluster-33358.21931,0.4266349
Cluster-33358.21932,-0.7337946
Cluster-33358.21933,-0.8597608
Cluster-33358.21940,-0.8622127
Cluster-33358.21960,-0.9898078
Cluster-33358.21963,-1.346842
Cluster-33358.21967,0.5284261
Cluster-33358.21991,-0.4839408
Cluster-33358.21999,-1.807698
Cluster-33358.22003,-0.5759746
Cluster-33358.22011,1.666529
Cluster-33358.22020,1.245609
Cluster-33358.22021,0.2643671
Cluster-33358.22031,-0.2502425
Cluster-33358.22043,-1.198493
Cluster-33358.22045,0.3112559
Cluster-33358.22054,1.842466
Cluster-33358.22063,-0.5139623
Cluster-33358.22064,-0.38533
Cluster-33358.22065,-1.269396
Cluster-33358.22067,-0.3332836
Cluster-33358.22075,-2.122007
Cluster-33358.22078,0.7238381
Cluster-33358.22090,-2.875826
Cluster-33358.22128,0.1598547
Cluster-33358.22134,0.9016077
Cluster-33358.22135,-1.898753
Cluster-33358.22136,-2.480373
Cluster-33358.22149,0.5509043
Cluster-33358.22154,0.02964496
Cluster-33358.22175,-0.9711601
Cluster-33358.22180,-0.03157425
Cluster-33358.22228,-1.019842
Cluster-33358.22229,-1.313024
Cluster-33358.22247,-0.1163529
Cluster-33358.22248,0.9285414
Cluster-33358.22256,0.3973646
Cluster-33358.22259,-0.3782794
Cluster-33358.22273,-2.137322
Cluster-33358.22276,-1.201322
Cluster-33358.22279,-1.420855
Cluster-33358.22283,-0.7345218
Cluster-33358.22308,0.7309377
Cluster-33358.22336,-1.208811
Cluster-33358.22351,-0.8901702
Cluster-33358.22355,1.018379
Cluster-33358.22365,-0.27414
Cluster-33358.22368,0.6397231
Cluster-33358.22415,-1.758648
Cluster-33358.22417,1.485376
